CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
4,4,100,3800,91,4200,256000,1469,1545,8000,254.8
4,4,100,3400,65,3800,256000,1469,1545,8000,241.4
2,4,100,3900,51,3900,256000,1469,1545,8000,201.1
12,24,100,3800,105,4600,256000,1469,1545,8000,287.7
8,16,100,3900,105,4500,256000,1469,1545,8000,285
8,16,100,3600,65,4400,256000,1469,1545,8000,281
6,12,100,3800,95,4400,256000,1469,1545,8000,279.6
6,12,100,3600,65,4200,256000,1469,1545,8000,271.6
6,12,100,3600,95,4250,256000,1469,1545,8000,262.8
6,12,100,3600,95,4000,256000,1469,1545,8000,246.8
6,12,100,3400,65,3900,256000,1469,1545,8000,244.1
8,16,100,3400,95,3800,256000,1469,1545,8000,235.9
8,16,100,3600,95,5000,256000,1257,1340,8000,235.8
8,8,100,3600,95,4900,256000,1257,1340,8000,233.6
6,12,100,3700,95,4700,256000,1257,1340,8000,216.5
4,8,100,4200,91,4500,256000,1257,1340,8000,210.1
6,6,100,2900,65,4100,256000,1257,1340,8000,208.4
6,6,100,3600,95,4300,256000,1257,1340,8000,206.7
6,6,100,2800,65,4000,256000,1257,1340,8000,202.9
4,4,100,3800,91,4200,256000,1257,1340,8000,200.4
4,4,100,3400,65,3800,256000,1257,1340,8000,189.3
2,4,100,3900,51,3900,256000,1257,1340,8000,158.7
12,24,100,3800,105,4600,256000,1257,1340,8000,225.3
8,16,100,3900,105,4500,256000,1257,1340,8000,223
8,16,100,3600,65,4400,256000,1257,1340,8000,219.9
6,12,100,3800,95,4400,256000,1257,1340,8000,218.9
6,12,100,3600,65,4200,256000,1257,1340,8000,212.5
6,12,100,3600,95,4250,256000,1257,1340,8000,205.7
6,12,100,3600,95,4000,256000,1257,1340,8000,194.7
6,12,100,3400,65,3900,256000,1257,1340,8000,191
8,16,100,3400,95,3800,256000,1257,1340,8000,186.3
8,16,100,3600,95,5000,224000,1168,1244,4000,217.9
8,8,100,3600,95,4900,224000,1168,1244,4000,215.9
6,12,100,3700,95,4700,224000,1168,1244,4000,201.5
4,8,100,4200,91,4500,224000,1168,1244,4000,194.7
6,6,100,2900,65,4100,224000,1168,1244,4000,192.5
6,6,100,3600,95,4300,224000,1168,1244,4000,191.7
6,6,100,2800,65,4000,224000,1168,1244,4000,186.9
4,4,100,3800,91,4200,224000,1168,1244,4000,186
4,4,100,3400,65,3800,224000,1168,1244,4000,175.2
2,4,100,3900,51,3900,224000,1168,1244,4000,145.8
12,24,100,3800,105,4600,224000,1168,1244,4000,208.1
8,16,100,3900,105,4500,224000,1168,1244,4000,206.1
8,16,100,3600,65,4400,224000,1168,1244,4000,203.2
6,12,100,3800,95,4400,224000,1168,1244,4000,202.3
6,12,100,3600,65,4200,224000,1168,1244,4000,196.4
6,12,100,3600,95,4250,224000,1168,1244,4000,190.1
6,12,100,3600,95,4000,224000,1168,1244,4000,179.5
6,12,100,3400,65,3900,224000,1168,1244,4000,176.5
8,16,100,3400,95,3800,224000,1168,1244,4000,171.6
8,16,100,3600,95,5000,616000,1350,1545,11000,384.1
8,8,100,3600,95,4900,616000,1350,1545,11000,380.7
6,12,100,3700,95,4700,616000,1350,1545,11000,352.4
4,8,100,4200,91,4500,616000,1350,1545,11000,342.1
6,6,100,2900,65,4100,616000,1350,1545,11000,339.6
6,6,100,3600,95,4300,616000,1350,1545,11000,335.3
6,6,100,2800,65,4000,616000,1350,1545,11000,328.4
4,4,100,3800,91,4200,616000,1350,1545,11000,325
4,4,100,3400,65,3800,616000,1350,1545,11000,307.9
2,4,100,3900,51,3900,616000,1350,1545,11000,256.6
12,24,100,3800,105,4600,616000,1350,1545,11000,367
8,16,100,3900,105,4500,616000,1350,1545,11000,363.6
8,16,100,3600,65,4400,616000,1350,1545,11000,358.4
6,12,100,3800,95,4400,616000,1350,1545,11000,356.7
6,12,100,3600,65,4200,616000,1350,1545,11000,346.4
6,12,100,3600,95,4250,616000,1350,1545,11000,335.3
6,12,100,3600,95,4000,616000,1350,1545,11000,314.7
6,12,100,3400,65,3900,616000,1350,1545,11000,311.3
8,16,100,3400,95,3800,616000,1350,1545,11000,301
8,16,100,3600,95,5000,448000,1515,1710,8000,312.1
8,8,100,3600,95,4900,448000,1515,1710,8000,309.3
6,12,100,3700,95,4700,448000,1515,1710,8000,286.3
4,8,100,4200,91,4500,448000,1515,1710,8000,278
6,6,100,2900,65,4100,448000,1515,1710,8000,275.9
6,6,100,3600,95,4300,448000,1515,1710,8000,272.4
6,6,100,2800,65,4000,448000,1515,1710,8000,266.8
4,4,100,3800,91,4200,448000,1515,1710,8000,264.1
4,4,100,3400,65,3800,448000,1515,1710,8000,250.2
2,4,100,3900,51,3900,448000,1515,1710,8000,208.5
12,24,100,3800,105,4600,448000,1515,1710,8000,298.2
8,16,100,3900,105,4500,448000,1515,1710,8000,295.4
8,16,100,3600,65,4400,448000,1515,1710,8000,291.2
6,12,100,3800,95,4400,448000,1515,1710,8000,289.8
6,12,100,3600,65,4200,448000,1515,1710,8000,281.5
6,12,100,3600,95,4250,448000,1515,1710,8000,272.4
6,12,100,3600,95,4000,448000,1515,1710,8000,255.7
6,12,100,3400,65,3900,448000,1515,1710,8000,252.9
8,16,100,3400,95,3800,448000,1515,1710,8000,244.6
8,16,100,3600,95,5000,484400,1481,1582,11000,300.1
8,8,100,3600,95,4900,484400,1481,1582,11000,297.4
6,12,100,3700,95,4700,484400,1481,1582,11000,275.9
4,8,100,4200,91,4500,484400,1481,1582,11000,267
6,6,100,2900,65,4100,484400,1481,1582,11000,265.3
6,6,100,3600,95,4300,484400,1481,1582,11000,263
6,6,100,2800,65,4000,484400,1481,1582,11000,257
4,4,100,3800,91,4200,484400,1481,1582,11000,254.3
4,4,100,3400,65,3800,484400,1481,1582,11000,241.8
2,4,100,3900,51,3900,484400,1481,1582,11000,202.2
12,24,100,3800,105,4600,484400,1481,1582,11000,286.7
8,16,100,3900,105,4500,484400,1481,1582,11000,284
8,16,100,3600,65,4400,484400,1481,1582,11000,280
6,12,100,3800,95,4400,484400,1481,1582,11000,278.7
6,12,100,3600,65,4200,484400,1481,1582,11000,270.6
6,12,100,3600,95,4250,484400,1481,1582,11000,261.9
6,12,100,3600,95,4000,484400,1481,1582,11000,246.3
6,12,100,3400,65,3900,484400,1481,1582,11000,243.2
8,16,100,3400,95,3800,484400,1481,1582,11000,237.2
8,16,100,3600,95,5000,336600,1000,1089,12000,297.1
8,8,100,3600,95,4900,336600,1000,1089,12000,294.5
6,12,100,3700,95,4700,336600,1000,1089,12000,272.5
4,8,100,4200,91,4500,336600,1000,1089,12000,264.6
6,6,100,2900,65,4100,336600,1000,1089,12000,262.6
6,6,100,3600,95,4300,336600,1000,1089,12000,259.3
6,6,100,2800,65,4000,336600,1000,1089,12000,254
4,4,100,3800,91,4200,336600,1000,1089,12000,251.4
4,4,100,3400,65,3800,336600,1000,1089,12000,238.1
2,4,100,3900,51,3900,336600,1000,1089,12000,198.4
12,24,100,3800,105,4600,336600,1000,1089,12000,283.9
8,16,100,3900,105,4500,336600,1000,1089,12000,281.2
8,16,100,3600,65,4400,336600,1000,1089,12000,277.2
6,12,100,3800,95,4400,336600,1000,1089,12000,275.9
6,12,100,3600,65,4200,336600,1000,1089,12000,267.9
6,12,100,3600,95,4250,336600,1000,1089,12000,259.3
6,12,100,3600,95,4000,336600,1000,1089,12000,243.4
6,12,100,3400,65,3900,336600,1000,1089,12000,240.8
8,16,100,3400,95,3800,336600,1000,1089,12000,232.8
8,16,100,3600,95,5000,448000,1605,1770,8000,294.1
8,8,100,3600,95,4900,448000,1605,1770,8000,291.5
6,12,100,3700,95,4700,448000,1605,1770,8000,269.8
4,8,100,4200,91,4500,448000,1605,1770,8000,261.9
6,6,100,2900,65,4100,448000,1605,1770,8000,260
6,6,100,3600,95,4300,448000,1605,1770,8000,256.7
6,6,100,2800,65,4000,448000,1605,1770,8000,251.4
4,4,100,3800,91,4200,448000,1605,1770,8000,248.8
4,4,100,3400,65,3800,448000,1605,1770,8000,235.7
2,4,100,3900,51,3900,448000,1605,1770,8000,196.4
12,24,100,3800,105,4600,448000,1605,1770,8000,281
8,16,100,3900,105,4500,448000,1605,1770,8000,278.4
8,16,100,3600,65,4400,448000,1605,1770,8000,274.4
6,12,100,3800,95,4400,448000,1605,1770,8000,273.1
6,12,100,3600,65,4200,448000,1605,1770,8000,265.2
6,12,100,3600,95,4250,448000,1605,1770,8000,256.7
6,12,100,3600,95,4000,448000,1605,1770,8000,241
6,12,100,3400,65,3900,448000,1605,1770,8000,238.3
8,16,100,3400,95,3800,448000,1605,1770,8000,230.5
8,16,100,3600,95,5000,448000,1410,1620,8000,282.1
8,8,100,3600,95,4900,448000,1410,1620,8000,279.6
6,12,100,3700,95,4700,448000,1410,1620,8000,258.8
4,8,100,4200,91,4500,448000,1410,1620,8000,251.2
6,6,100,2900,65,4100,448000,1410,1620,8000,249.4
6,6,100,3600,95,4300,448000,1410,1620,8000,246.2
6,6,100,2800,65,4000,448000,1410,1620,8000,241.2
4,4,100,3800,91,4200,448000,1410,1620,8000,238.7
4,4,100,3400,65,3800,448000,1410,1620,8000,226.1
2,4,100,3900,51,3900,448000,1410,1620,8000,188.4
12,24,100,3800,105,4600,448000,1410,1620,8000,269.5
8,16,100,3900,105,4500,448000,1410,1620,8000,267
8,16,100,3600,65,4400,448000,1410,1620,8000,263.2
6,12,100,3800,95,4400,448000,1410,1620,8000,262
6,12,100,3600,65,4200,448000,1410,1620,8000,254.4
6,12,100,3600,95,4250,448000,1410,1620,8000,246.2
6,12,100,3600,95,4000,448000,1410,1620,8000,231.1
6,12,100,3400,65,3900,448000,1410,1620,8000,228.6
8,16,100,3400,95,3800,448000,1410,1620,8000,221.1
8,16,100,3600,95,5000,352300,1607,1733,8000,279.1
8,8,100,3600,95,4900,352300,1607,1733,8000,276.6
6,12,100,3700,95,4700,352300,1607,1733,8000,257.3
4,8,100,4200,91,4500,352300,1607,1733,8000,250.6
6,6,100,2900,65,4100,352300,1607,1733,8000,246.7
6,6,100,3600,95,4300,352300,1607,1733,8000,244.1
6,6,100,2800,65,4000,352300,1607,1733,8000,240.1
4,4,100,3800,91,4200,352300,1607,1733,8000,237.1
4,4,100,3400,65,3800,352300,1607,1733,8000,223.7
2,4,100,3900,51,3900,352300,1607,1733,8000,186.7
12,24,100,3800,105,4600,352300,1607,1733,8000,266.6
8,16,100,3900,105,4500,352300,1607,1733,8000,264.2
8,16,100,3600,65,4400,352300,1607,1733,8000,260.4
6,12,100,3800,95,4400,352300,1607,1733,8000,259.2
6,12,100,3600,65,4200,352300,1607,1733,8000,251.7
6,12,100,3600,95,4250,352300,1607,1733,8000,243.6
6,12,100,3600,95,4000,352300,1607,1733,8000,229.6
6,12,100,3400,65,3900,352300,1607,1733,8000,226.2
8,16,100,3400,95,3800,352300,1607,1733,8000,220.3
8,16,100,3600,95,5000,448000,1470,1650,8000,270.1
8,8,100,3600,95,4900,448000,1470,1650,8000,267.7
6,12,100,3700,95,4700,448000,1470,1650,8000,247.8
4,8,100,4200,91,4500,448000,1470,1650,8000,240.5
6,6,100,2900,65,4100,448000,1470,1650,8000,238.8
6,6,100,3600,95,4300,448000,1470,1650,8000,235.7
6,6,100,2800,65,4000,448000,1470,1650,8000,230.9
4,4,100,3800,91,4200,448000,1470,1650,8000,228.5
4,4,100,3400,65,3800,448000,1470,1650,8000,216.5
2,4,100,3900,51,3900,448000,1470,1650,8000,180.4
12,24,100,3800,105,4600,448000,1470,1650,8000,258
8,16,100,3900,105,4500,448000,1470,1650,8000,255.6
8,16,100,3600,65,4400,448000,1470,1650,8000,252
6,12,100,3800,95,4400,448000,1470,1650,8000,250.8
6,12,100,3600,65,4200,448000,1470,1650,8000,243.6
6,12,100,3600,95,4250,448000,1470,1650,8000,235.7
6,12,100,3600,95,4000,448000,1470,1650,8000,221.3
6,12,100,3400,65,3900,448000,1470,1650,8000,218.9
8,16,100,3400,95,3800,448000,1470,1650,8000,211.7
8,16,100,3600,95,5000,336000,1365,1680,6000,261.1
8,8,100,3600,95,4900,336000,1365,1680,6000,258.8
6,12,100,3700,95,4700,336000,1365,1680,6000,239.5
4,8,100,4200,91,4500,336000,1365,1680,6000,232.5
6,6,100,2900,65,4100,336000,1365,1680,6000,230.8
6,6,100,3600,95,4300,336000,1365,1680,6000,227.9
6,6,100,2800,65,4000,336000,1365,1680,6000,223.2
4,4,100,3800,91,4200,336000,1365,1680,6000,220.9
4,4,100,3400,65,3800,336000,1365,1680,6000,209.3
2,4,100,3900,51,3900,336000,1365,1680,6000,174.4
12,24,100,3800,105,4600,336000,1365,1680,6000,249.4
8,16,100,3900,105,4500,336000,1365,1680,6000,247.1
8,16,100,3600,65,4400,336000,1365,1680,6000,243.6
6,12,100,3800,95,4400,336000,1365,1680,6000,242.5
6,12,100,3600,65,4200,336000,1365,1680,6000,235.5
6,12,100,3600,95,4250,336000,1365,1680,6000,227.9
6,12,100,3600,95,4000,336000,1365,1680,6000,213.9
6,12,100,3400,65,3900,336000,1365,1680,6000,211.6
8,16,100,3400,95,3800,336000,1365,1680,6000,204.6
8,16,100,3600,95,5000,256300,1607,1683,8000,255.1
8,8,100,3600,95,4900,256300,1607,1683,8000,252.8
6,12,100,3700,95,4700,256300,1607,1683,8000,234.2
4,8,100,4200,91,4500,256300,1607,1683,8000,227.7
6,6,100,2900,65,4100,256300,1607,1683,8000,225.5
6,6,100,3600,95,4300,256300,1607,1683,8000,223.9
6,6,100,2800,65,4000,256300,1607,1683,8000,219
4,4,100,3800,91,4200,256300,1607,1683,8000,216.1
4,4,100,3400,65,3800,256300,1607,1683,8000,206.3
2,4,100,3900,51,3900,256300,1607,1683,8000,171.1
12,24,100,3800,105,4600,256300,1607,1683,8000,243.7
8,16,100,3900,105,4500,256300,1607,1683,8000,241.4
8,16,100,3600,65,4400,256300,1607,1683,8000,238
6,12,100,3800,95,4400,256300,1607,1683,8000,236.9
6,12,100,3600,65,4200,256300,1607,1683,8000,230
6,12,100,3600,95,4250,256300,1607,1683,8000,222.6
6,12,100,3600,95,4000,256300,1607,1683,8000,209.1
6,12,100,3400,65,3900,256300,1607,1683,8000,206.7
8,16,100,3400,95,3800,256300,1607,1683,8000,201.2
8,16,100,3600,95,5000,256300,1506,1683,8000,234.1
8,8,100,3600,95,4900,256300,1506,1683,8000,232
6,12,100,3700,95,4700,256300,1506,1683,8000,216.6
4,8,100,4200,91,4500,256300,1506,1683,8000,208.7
6,6,100,2900,65,4100,256300,1506,1683,8000,206.9
6,6,100,3600,95,4300,256300,1506,1683,8000,205.7
6,6,100,2800,65,4000,256300,1506,1683,8000,200.8
4,4,100,3800,91,4200,256300,1506,1683,8000,198.8
4,4,100,3400,65,3800,256300,1506,1683,8000,188.8
2,4,100,3900,51,3900,256300,1506,1683,8000,156.9
12,24,100,3800,105,4600,256300,1506,1683,8000,223.6
8,16,100,3900,105,4500,256300,1506,1683,8000,221.6
8,16,100,3600,65,4400,256300,1506,1683,8000,218.4
6,12,100,3800,95,4400,256300,1506,1683,8000,217.4
6,12,100,3600,65,4200,256300,1506,1683,8000,211.1
6,12,100,3600,95,4250,256300,1506,1683,8000,204.3
6,12,100,3600,95,4000,256300,1506,1683,8000,192.8
6,12,100,3400,65,3900,256300,1506,1683,8000,189.7
8,16,100,3400,95,3800,256300,1506,1683,8000,183.7
8,16,100,3600,95,5000,288000,1500,1770,6000,234.1
8,8,100,3600,95,4900,288000,1500,1770,6000,232
6,12,100,3700,95,4700,288000,1500,1770,6000,214.7
4,8,100,4200,91,4500,288000,1500,1770,6000,208.5
6,6,100,2900,65,4100,288000,1500,1770,6000,206.9
6,6,100,3600,95,4300,288000,1500,1770,6000,204.3
6,6,100,2800,65,4000,288000,1500,1770,6000,200.1
4,4,100,3800,91,4200,288000,1500,1770,6000,198
4,4,100,3400,65,3800,288000,1500,1770,6000,187.6
2,4,100,3900,51,3900,288000,1500,1770,6000,156.4
12,24,100,3800,105,4600,288000,1500,1770,6000,223.6
8,16,100,3900,105,4500,288000,1500,1770,6000,221.6
8,16,100,3600,65,4400,288000,1500,1770,6000,218.4
6,12,100,3800,95,4400,288000,1500,1770,6000,217.4
6,12,100,3600,65,4200,288000,1500,1770,6000,211.1
6,12,100,3600,95,4250,288000,1500,1770,6000,204.3
6,12,100,3600,95,4000,288000,1500,1770,6000,191.8
6,12,100,3400,65,3900,288000,1500,1770,6000,189.7
8,16,100,3400,95,3800,288000,1500,1770,6000,183.5
8,16,100,3600,95,5000,336000,1530,1785,6000,231.1
8,8,100,3600,95,4900,336000,1530,1785,6000,229
6,12,100,3700,95,4700,336000,1530,1785,6000,212
4,8,100,4200,91,4500,336000,1530,1785,6000,205.8
6,6,100,2900,65,4100,336000,1530,1785,6000,204.3
6,6,100,3600,95,4300,336000,1530,1785,6000,201.7
6,6,100,2800,65,4000,336000,1530,1785,6000,197.6
4,4,100,3800,91,4200,336000,1530,1785,6000,195.5
4,4,100,3400,65,3800,336000,1530,1785,6000,185.2
2,4,100,3900,51,3900,336000,1530,1785,6000,154.3
12,24,100,3800,105,4600,336000,1530,1785,6000,220.8
8,16,100,3900,105,4500,336000,1530,1785,6000,218.7
8,16,100,3600,65,4400,336000,1530,1785,6000,215.6
6,12,100,3800,95,4400,336000,1530,1785,6000,214.6
6,12,100,3600,65,4200,336000,1530,1785,6000,208.4
6,12,100,3600,95,4250,336000,1530,1785,6000,201.7
6,12,100,3600,95,4000,336000,1530,1785,6000,189.3
6,12,100,3400,65,3900,336000,1530,1785,6000,187.3
8,16,100,3400,95,3800,336000,1530,1785,6000,181.1
8,16,100,3600,95,5000,336600,1000,1076,6000,231.1
8,8,100,3600,95,4900,336600,1000,1076,6000,229
6,12,100,3700,95,4700,336600,1000,1076,6000,212
4,8,100,4200,91,4500,336600,1000,1076,6000,205.8
6,6,100,2900,65,4100,336600,1000,1076,6000,204.3
6,6,100,3600,95,4300,336600,1000,1076,6000,201.7
6,6,100,2800,65,4000,336600,1000,1076,6000,197.6
4,4,100,3800,91,4200,336600,1000,1076,6000,195.5
4,4,100,3400,65,3800,336600,1000,1076,6000,185.2
2,4,100,3900,51,3900,336600,1000,1076,6000,154.3
12,24,100,3800,105,4600,336600,1000,1076,6000,220.8
8,16,100,3900,105,4500,336600,1000,1076,6000,218.7
8,16,100,3600,65,4400,336600,1000,1076,6000,215.6
6,12,100,3800,95,4400,336600,1000,1076,6000,214.6
6,12,100,3600,65,4200,336600,1000,1076,6000,208.4
6,12,100,3600,95,4250,336600,1000,1076,6000,201.7
6,12,100,3600,95,4000,336600,1000,1076,6000,189.3
6,12,100,3400,65,3900,336600,1000,1076,6000,187.3
8,16,100,3400,95,3800,336600,1000,1076,6000,181.1
8,16,100,3600,95,5000,192100,1530,1785,6000,225.1
8,8,100,3600,95,4900,192100,1530,1785,6000,223.1
6,12,100,3700,95,4700,192100,1530,1785,6000,206.5
4,8,100,4200,91,4500,192100,1530,1785,6000,200.5
6,6,100,2900,65,4100,192100,1530,1785,6000,199
6,6,100,3600,95,4300,192100,1530,1785,6000,196.4
6,6,100,2800,65,4000,192100,1530,1785,6000,192.4
4,4,100,3800,91,4200,192100,1530,1785,6000,190.4
4,4,100,3400,65,3800,192100,1530,1785,6000,180.4
2,4,100,3900,51,3900,192100,1530,1785,6000,150.3
12,24,100,3800,105,4600,192100,1530,1785,6000,215
8,16,100,3900,105,4500,192100,1530,1785,6000,213
8,16,100,3600,65,4400,192100,1530,1785,6000,210
6,12,100,3800,95,4400,192100,1530,1785,6000,209
6,12,100,3600,65,4200,192100,1530,1785,6000,203
6,12,100,3600,95,4250,192100,1530,1785,6000,196.4
6,12,100,3600,95,4000,192100,1530,1785,6000,184.4
6,12,100,3400,65,3900,192100,1530,1785,6000,182.4
8,16,100,3400,95,3800,192100,1530,1785,6000,176.4
8,16,100,3600,95,5000,192200,1506,1709,6000,219.1
8,8,100,3600,95,4900,192200,1506,1709,6000,217.1
6,12,100,3700,95,4700,192200,1506,1709,6000,202.7
4,8,100,4200,91,4500,192200,1506,1709,6000,196.8
6,6,100,2900,65,4100,192200,1506,1709,6000,193.7
6,6,100,3600,95,4300,192200,1506,1709,6000,192.4
6,6,100,2800,65,4000,192200,1506,1709,6000,187.7
4,4,100,3800,91,4200,192200,1506,1709,6000,187
4,4,100,3400,65,3800,192200,1506,1709,6000,176.8
2,4,100,3900,51,3900,192200,1506,1709,6000,146.7
12,24,100,3800,105,4600,192200,1506,1709,6000,209.3
8,16,100,3900,105,4500,192200,1506,1709,6000,207.3
8,16,100,3600,65,4400,192200,1506,1709,6000,204.4
6,12,100,3800,95,4400,192200,1506,1709,6000,203.4
6,12,100,3600,65,4200,192200,1506,1709,6000,197.6
6,12,100,3600,95,4250,192200,1506,1709,6000,191.2
6,12,100,3600,95,4000,192200,1506,1709,6000,180
6,12,100,3400,65,3900,192200,1506,1709,6000,177.5
8,16,100,3400,95,3800,192200,1506,1709,6000,172.5
8,16,100,3600,95,5000,224400,1127,1216,4000,195.1
8,8,100,3600,95,4900,224400,1127,1216,4000,193.3
6,12,100,3700,95,4700,224400,1127,1216,4000,178.9
4,8,100,4200,91,4500,224400,1127,1216,4000,173.7
6,6,100,2900,65,4100,224400,1127,1216,4000,172.4
6,6,100,3600,95,4300,224400,1127,1216,4000,170.2
6,6,100,2800,65,4000,224400,1127,1216,4000,166.8
4,4,100,3800,91,4200,224400,1127,1216,4000,165
4,4,100,3400,65,3800,224400,1127,1216,4000,156.4
2,4,100,3900,51,3900,224400,1127,1216,4000,130.3
12,24,100,3800,105,4600,224400,1127,1216,4000,186.4
8,16,100,3900,105,4500,224400,1127,1216,4000,184.6
8,16,100,3600,65,4400,224400,1127,1216,4000,182
6,12,100,3800,95,4400,224400,1127,1216,4000,181.1
6,12,100,3600,65,4200,224400,1127,1216,4000,175.9
6,12,100,3600,95,4250,224400,1127,1216,4000,170.2
6,12,100,3600,95,4000,224400,1127,1216,4000,159.8
6,12,100,3400,65,3900,224400,1127,1216,4000,158.1
8,16,100,3400,95,3800,224400,1127,1216,4000,152.9
8,16,100,3600,95,5000,160200,1506,1709,5000,192.1
8,8,100,3600,95,4900,160200,1506,1709,5000,190.4
6,12,100,3700,95,4700,160200,1506,1709,5000,176.3
4,8,100,4200,91,4500,160200,1506,1709,5000,171.6
6,6,100,2900,65,4100,160200,1506,1709,5000,169.8
6,6,100,3600,95,4300,160200,1506,1709,5000,168.8
6,6,100,2800,65,4000,160200,1506,1709,5000,164.6
4,4,100,3800,91,4200,160200,1506,1709,5000,163.3
4,4,100,3400,65,3800,160200,1506,1709,5000,155.3
2,4,100,3900,51,3900,160200,1506,1709,5000,128.5
12,24,100,3800,105,4600,160200,1506,1709,5000,183.5
8,16,100,3900,105,4500,160200,1506,1709,5000,181.8
8,16,100,3600,65,4400,160200,1506,1709,5000,179.2
6,12,100,3800,95,4400,160200,1506,1709,5000,178.4
6,12,100,3600,65,4200,160200,1506,1709,5000,173.2
6,12,100,3600,95,4250,160200,1506,1709,5000,167.6
6,12,100,3600,95,4000,160200,1506,1709,5000,157.4
6,12,100,3400,65,3900,160200,1506,1709,5000,155.7
8,16,100,3400,95,3800,160200,1506,1709,5000,150.9
8,16,100,3600,95,5000,224400,1050,1178,4000,183.1
8,8,100,3600,95,4900,224400,1050,1178,4000,181.4
6,12,100,3700,95,4700,224400,1050,1178,4000,167.9
4,8,100,4200,91,4500,224400,1050,1178,4000,163
6,6,100,2900,65,4100,224400,1050,1178,4000,161.8
6,6,100,3600,95,4300,224400,1050,1178,4000,159.8
6,6,100,2800,65,4000,224400,1050,1178,4000,156.5
4,4,100,3800,91,4200,224400,1050,1178,4000,154.9
4,4,100,3400,65,3800,224400,1050,1178,4000,146.7
2,4,100,3900,51,3900,224400,1050,1178,4000,122.3
12,24,100,3800,105,4600,224400,1050,1178,4000,174.9
8,16,100,3900,105,4500,224400,1050,1178,4000,173.3
8,16,100,3600,65,4400,224400,1050,1178,4000,170.8
6,12,100,3800,95,4400,224400,1050,1178,4000,170
6,12,100,3600,65,4200,224400,1050,1178,4000,165.1
6,12,100,3600,95,4250,224400,1050,1178,4000,159.8
6,12,100,3600,95,4000,224400,1050,1178,4000,150
6,12,100,3400,65,3900,224400,1050,1178,4000,148.4
8,16,100,3400,95,3800,224400,1050,1178,4000,143.5
8,16,100,3600,95,5000,112100,1291,1392,4000,138.1
8,8,100,3600,95,4900,112100,1291,1392,4000,136.8
6,12,100,3700,95,4700,112100,1291,1392,4000,127.6
4,8,100,4200,91,4500,112100,1291,1392,4000,123.5
6,6,100,2900,65,4100,112100,1291,1392,4000,122
6,6,100,3600,95,4300,112100,1291,1392,4000,121.3
6,6,100,2800,65,4000,112100,1291,1392,4000,119.1
4,4,100,3800,91,4200,112100,1291,1392,4000,116.8
4,4,100,3400,65,3800,112100,1291,1392,4000,111.3
2,4,100,3900,51,3900,112100,1291,1392,4000,92.6
12,24,100,3800,105,4600,112100,1291,1392,4000,131.9
8,16,100,3900,105,4500,112100,1291,1392,4000,130.7
8,16,100,3600,65,4400,112100,1291,1392,4000,128.8
6,12,100,3800,95,4400,112100,1291,1392,4000,128.2
6,12,100,3600,65,4200,112100,1291,1392,4000,124.5
6,12,100,3600,95,4250,112100,1291,1392,4000,120.5
6,12,100,3600,95,4000,112100,1291,1392,4000,113.2
6,12,100,3400,65,3900,112100,1291,1392,4000,111.9
8,16,100,3400,95,3800,112100,1291,1392,4000,108.6
8,16,100,3600,95,5000,84100,1392,1518,3000,123
8,8,100,3600,95,4900,84100,1392,1518,3000,121.9
6,12,100,3700,95,4700,84100,1392,1518,3000,113.1
4,8,100,4200,91,4500,84100,1392,1518,3000,109.9
6,6,100,2900,65,4100,84100,1392,1518,3000,108.8
6,6,100,3600,95,4300,84100,1392,1518,3000,107.5
6,6,100,2800,65,4000,84100,1392,1518,3000,105.4
4,4,100,3800,91,4200,84100,1392,1518,3000,104.6
4,4,100,3400,65,3800,84100,1392,1518,3000,98.7
2,4,100,3900,51,3900,84100,1392,1518,3000,82.8
12,24,100,3800,105,4600,84100,1392,1518,3000,117.6
8,16,100,3900,105,4500,84100,1392,1518,3000,116.5
8,16,100,3600,65,4400,84100,1392,1518,3000,114.8
6,12,100,3800,95,4400,84100,1392,1518,3000,114.3
6,12,100,3600,65,4200,84100,1392,1518,3000,111
6,12,100,3600,95,4250,84100,1392,1518,3000,107.4
6,12,100,3600,95,4000,84100,1392,1518,3000,101.4
6,12,100,3400,65,3900,84100,1392,1518,3000,99.7
8,16,100,3400,95,3800,84100,1392,1518,3000,96.8
8,16,100,3600,95,5000,448000,1605,1905,8000,273.1
8,8,100,3600,95,4900,448000,1605,1905,8000,270.7
6,12,100,3700,95,4700,448000,1605,1905,8000,250.5
4,8,100,4200,91,4500,448000,1605,1905,8000,243.2
6,6,100,2900,65,4100,448000,1605,1905,8000,241.4
6,6,100,3600,95,4300,448000,1605,1905,8000,238.3
6,6,100,2800,65,4000,448000,1605,1905,8000,233.5
4,4,100,3800,91,4200,448000,1605,1905,8000,231.1
4,4,100,3400,65,3800,448000,1605,1905,8000,218.9
2,4,100,3900,51,3900,448000,1605,1905,8000,182.4
12,24,100,3800,105,4600,448000,1605,1905,8000,260.9
8,16,100,3900,105,4500,448000,1605,1905,8000,258.5
8,16,100,3600,65,4400,448000,1605,1905,8000,254.8
6,12,100,3800,95,4400,448000,1605,1905,8000,253.6
6,12,100,3600,65,4200,448000,1605,1905,8000,246.3
6,12,100,3600,95,4250,448000,1605,1905,8000,238.3
6,12,100,3600,95,4000,448000,1605,1905,8000,223.8
