CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
4,4,100,3800,91,4200,256000,1469,1545,8000,145.2
4,4,100,3400,65,3800,256000,1469,1545,8000,137.6
2,4,100,3900,51,3900,256000,1469,1545,8000,114.7
12,24,100,3800,105,4600,256000,1469,1545,8000,163.5
8,16,100,3900,105,4500,256000,1469,1545,8000,162
8,16,100,3600,65,4400,256000,1469,1545,8000,159.7
6,12,100,3800,95,4400,256000,1469,1545,8000,158.9
6,12,100,3600,65,4200,256000,1469,1545,8000,154.3
6,12,100,3600,95,4250,256000,1469,1545,8000,149.8
6,12,100,3600,95,4000,256000,1469,1545,8000,140.8
6,12,100,3400,65,3900,256000,1469,1545,8000,139.1
8,16,100,3400,95,3800,256000,1469,1545,8000,134.5
8,16,100,3600,95,5000,256000,1257,1340,8000,134
8,8,100,3600,95,4900,256000,1257,1340,8000,132.8
6,12,100,3700,95,4700,256000,1257,1340,8000,124
4,8,100,4200,91,4500,256000,1257,1340,8000,120.2
6,6,100,2900,65,4100,256000,1257,1340,8000,118.4
6,6,100,3600,95,4300,256000,1257,1340,8000,117.2
6,6,100,2800,65,4000,256000,1257,1340,8000,115
4,4,100,3800,91,4200,256000,1257,1340,8000,114.4
4,4,100,3400,65,3800,256000,1257,1340,8000,108.2
2,4,100,3900,51,3900,256000,1257,1340,8000,89.8
12,24,100,3800,105,4600,256000,1257,1340,8000,128
8,16,100,3900,105,4500,256000,1257,1340,8000,126.9
8,16,100,3600,65,4400,256000,1257,1340,8000,125.1
6,12,100,3800,95,4400,256000,1257,1340,8000,124.3
6,12,100,3600,65,4200,256000,1257,1340,8000,120.8
6,12,100,3600,95,4250,256000,1257,1340,8000,117.4
6,12,100,3600,95,4000,256000,1257,1340,8000,110.6
6,12,100,3400,65,3900,256000,1257,1340,8000,108.9
8,16,100,3400,95,3800,256000,1257,1340,8000,105.4
8,16,100,3600,95,5000,224000,1168,1244,4000,123.8
8,8,100,3600,95,4900,224000,1168,1244,4000,122.6
6,12,100,3700,95,4700,224000,1168,1244,4000,114.2
4,8,100,4200,91,4500,224000,1168,1244,4000,111.3
6,6,100,2900,65,4100,224000,1168,1244,4000,109.5
6,6,100,3600,95,4300,224000,1168,1244,4000,109.2
6,6,100,2800,65,4000,224000,1168,1244,4000,106
4,4,100,3800,91,4200,224000,1168,1244,4000,105.1
4,4,100,3400,65,3800,224000,1168,1244,4000,99.8
2,4,100,3900,51,3900,224000,1168,1244,4000,83.2
12,24,100,3800,105,4600,224000,1168,1244,4000,118.2
8,16,100,3900,105,4500,224000,1168,1244,4000,117.2
8,16,100,3600,65,4400,224000,1168,1244,4000,115.5
6,12,100,3800,95,4400,224000,1168,1244,4000,114.9
6,12,100,3600,65,4200,224000,1168,1244,4000,111.6
6,12,100,3600,95,4250,224000,1168,1244,4000,108.4
6,12,100,3600,95,4000,224000,1168,1244,4000,101.8
6,12,100,3400,65,3900,224000,1168,1244,4000,100.7
8,16,100,3400,95,3800,224000,1168,1244,4000,97.2
8,16,100,3600,95,5000,616000,1350,1545,11000,218.3
8,8,100,3600,95,4900,616000,1350,1545,11000,216.4
6,12,100,3700,95,4700,616000,1350,1545,11000,200.9
4,8,100,4200,91,4500,616000,1350,1545,11000,195.1
6,6,100,2900,65,4100,616000,1350,1545,11000,193
6,6,100,3600,95,4300,616000,1350,1545,11000,191.2
6,6,100,2800,65,4000,616000,1350,1545,11000,187.3
4,4,100,3800,91,4200,616000,1350,1545,11000,185.3
4,4,100,3400,65,3800,616000,1350,1545,11000,175.6
2,4,100,3900,51,3900,616000,1350,1545,11000,146.3
12,24,100,3800,105,4600,616000,1350,1545,11000,208.6
8,16,100,3900,105,4500,616000,1350,1545,11000,206.6
8,16,100,3600,65,4400,616000,1350,1545,11000,203.7
6,12,100,3800,95,4400,616000,1350,1545,11000,202.7
6,12,100,3600,65,4200,616000,1350,1545,11000,196.9
6,12,100,3600,95,4250,616000,1350,1545,11000,191.2
6,12,100,3600,95,4000,616000,1350,1545,11000,179.5
6,12,100,3400,65,3900,616000,1350,1545,11000,177.5
8,16,100,3400,95,3800,616000,1350,1545,11000,171.7
8,16,100,3600,95,5000,448000,1515,1710,8000,177.4
8,8,100,3600,95,4900,448000,1515,1710,8000,175.8
6,12,100,3700,95,4700,448000,1515,1710,8000,163.2
4,8,100,4200,91,4500,448000,1515,1710,8000,158.5
6,6,100,2900,65,4100,448000,1515,1710,8000,156.8
6,6,100,3600,95,4300,448000,1515,1710,8000,155.3
6,6,100,2800,65,4000,448000,1515,1710,8000,152.2
4,4,100,3800,91,4200,448000,1515,1710,8000,150.6
4,4,100,3400,65,3800,448000,1515,1710,8000,142.6
2,4,100,3900,51,3900,448000,1515,1710,8000,118.9
12,24,100,3800,105,4600,448000,1515,1710,8000,169.5
8,16,100,3900,105,4500,448000,1515,1710,8000,167.9
8,16,100,3600,65,4400,448000,1515,1710,8000,165.5
6,12,100,3800,95,4400,448000,1515,1710,8000,164.7
6,12,100,3600,65,4200,448000,1515,1710,8000,160
6,12,100,3600,95,4250,448000,1515,1710,8000,155.3
6,12,100,3600,95,4000,448000,1515,1710,8000,145.8
6,12,100,3400,65,3900,448000,1515,1710,8000,144.2
8,16,100,3400,95,3800,448000,1515,1710,8000,139.5
8,16,100,3600,95,5000,484400,1481,1582,11000,170.6
8,8,100,3600,95,4900,484400,1481,1582,11000,169.1
6,12,100,3700,95,4700,484400,1481,1582,11000,157.1
4,8,100,4200,91,4500,484400,1481,1582,11000,152
6,6,100,2900,65,4100,484400,1481,1582,11000,150.8
6,6,100,3600,95,4300,484400,1481,1582,11000,149.3
6,6,100,2800,65,4000,484400,1481,1582,11000,146.8
4,4,100,3800,91,4200,484400,1481,1582,11000,144.7
4,4,100,3400,65,3800,484400,1481,1582,11000,138
2,4,100,3900,51,3900,484400,1481,1582,11000,114.2
12,24,100,3800,105,4600,484400,1481,1582,11000,163
8,16,100,3900,105,4500,484400,1481,1582,11000,161.4
8,16,100,3600,65,4400,484400,1481,1582,11000,159.2
6,12,100,3800,95,4400,484400,1481,1582,11000,158.4
6,12,100,3600,65,4200,484400,1481,1582,11000,153.8
6,12,100,3600,95,4250,484400,1481,1582,11000,149.3
6,12,100,3600,95,4000,484400,1481,1582,11000,140
6,12,100,3400,65,3900,484400,1481,1582,11000,138.7
8,16,100,3400,95,3800,484400,1481,1582,11000,134.3
8,16,100,3600,95,5000,336600,1000,1089,12000,168.9
8,8,100,3600,95,4900,336600,1000,1089,12000,167.4
6,12,100,3700,95,4700,336600,1000,1089,12000,155.4
4,8,100,4200,91,4500,336600,1000,1089,12000,150.9
6,6,100,2900,65,4100,336600,1000,1089,12000,149.3
6,6,100,3600,95,4300,336600,1000,1089,12000,147.9
6,6,100,2800,65,4000,336600,1000,1089,12000,144.8
4,4,100,3800,91,4200,336600,1000,1089,12000,143.3
4,4,100,3400,65,3800,336600,1000,1089,12000,135.8
2,4,100,3900,51,3900,336600,1000,1089,12000,113.2
12,24,100,3800,105,4600,336600,1000,1089,12000,161.3
8,16,100,3900,105,4500,336600,1000,1089,12000,159.8
8,16,100,3600,65,4400,336600,1000,1089,12000,157.6
6,12,100,3800,95,4400,336600,1000,1089,12000,156.8
6,12,100,3600,65,4200,336600,1000,1089,12000,152.3
6,12,100,3600,95,4250,336600,1000,1089,12000,147.9
6,12,100,3600,95,4000,336600,1000,1089,12000,138.8
6,12,100,3400,65,3900,336600,1000,1089,12000,137.3
8,16,100,3400,95,3800,336600,1000,1089,12000,132.8
8,16,100,3600,95,5000,448000,1605,1770,8000,167.2
8,8,100,3600,95,4900,448000,1605,1770,8000,165.7
6,12,100,3700,95,4700,448000,1605,1770,8000,153.8
4,8,100,4200,91,4500,448000,1605,1770,8000,149.3
6,6,100,2900,65,4100,448000,1605,1770,8000,147.8
6,6,100,3600,95,4300,448000,1605,1770,8000,146.4
6,6,100,2800,65,4000,448000,1605,1770,8000,143.4
4,4,100,3800,91,4200,448000,1605,1770,8000,141.9
4,4,100,3400,65,3800,448000,1605,1770,8000,134.4
2,4,100,3900,51,3900,448000,1605,1770,8000,112
12,24,100,3800,105,4600,448000,1605,1770,8000,159.7
8,16,100,3900,105,4500,448000,1605,1770,8000,158.2
8,16,100,3600,65,4400,448000,1605,1770,8000,156
6,12,100,3800,95,4400,448000,1605,1770,8000,155.2
6,12,100,3600,65,4200,448000,1605,1770,8000,150.8
6,12,100,3600,95,4250,448000,1605,1770,8000,146.4
6,12,100,3600,95,4000,448000,1605,1770,8000,137.4
6,12,100,3400,65,3900,448000,1605,1770,8000,135.9
8,16,100,3400,95,3800,448000,1605,1770,8000,131.4
8,16,100,3600,95,5000,448000,1410,1620,8000,160.3
8,8,100,3600,95,4900,448000,1410,1620,8000,158.9
6,12,100,3700,95,4700,448000,1410,1620,8000,147.5
4,8,100,4200,91,4500,448000,1410,1620,8000,143.3
6,6,100,2900,65,4100,448000,1410,1620,8000,141.7
6,6,100,3600,95,4300,448000,1410,1620,8000,140.4
6,6,100,2800,65,4000,448000,1410,1620,8000,137.5
4,4,100,3800,91,4200,448000,1410,1620,8000,136.1
4,4,100,3400,65,3800,448000,1410,1620,8000,128.9
2,4,100,3900,51,3900,448000,1410,1620,8000,107.4
12,24,100,3800,105,4600,448000,1410,1620,8000,153.2
8,16,100,3900,105,4500,448000,1410,1620,8000,151.8
8,16,100,3600,65,4400,448000,1410,1620,8000,149.6
6,12,100,3800,95,4400,448000,1410,1620,8000,148.9
6,12,100,3600,65,4200,448000,1410,1620,8000,144.6
6,12,100,3600,95,4250,448000,1410,1620,8000,140.4
6,12,100,3600,95,4000,448000,1410,1620,8000,131.8
6,12,100,3400,65,3900,448000,1410,1620,8000,130.4
8,16,100,3400,95,3800,448000,1410,1620,8000,126.1
8,16,100,3600,95,5000,352300,1607,1733,8000,158.6
8,8,100,3600,95,4900,352300,1607,1733,8000,157.2
6,12,100,3700,95,4700,352300,1607,1733,8000,146.4
4,8,100,4200,91,4500,352300,1607,1733,8000,142
6,6,100,2900,65,4100,352300,1607,1733,8000,140.2
6,6,100,3600,95,4300,352300,1607,1733,8000,139.1
6,6,100,2800,65,4000,352300,1607,1733,8000,136.8
4,4,100,3800,91,4200,352300,1607,1733,8000,135.2
4,4,100,3400,65,3800,352300,1607,1733,8000,127.8
2,4,100,3900,51,3900,352300,1607,1733,8000,106.5
12,24,100,3800,105,4600,352300,1607,1733,8000,151.6
8,16,100,3900,105,4500,352300,1607,1733,8000,150.1
8,16,100,3600,65,4400,352300,1607,1733,8000,148
6,12,100,3800,95,4400,352300,1607,1733,8000,147.3
6,12,100,3600,65,4200,352300,1607,1733,8000,143.1
6,12,100,3600,95,4250,352300,1607,1733,8000,138.9
6,12,100,3600,95,4000,352300,1607,1733,8000,130.6
6,12,100,3400,65,3900,352300,1607,1733,8000,129
8,16,100,3400,95,3800,352300,1607,1733,8000,124.8
8,16,100,3600,95,5000,448000,1470,1650,8000,153.5
8,8,100,3600,95,4900,448000,1470,1650,8000,152.2
6,12,100,3700,95,4700,448000,1470,1650,8000,141.3
4,8,100,4200,91,4500,448000,1470,1650,8000,137.2
6,6,100,2900,65,4100,448000,1470,1650,8000,135.7
6,6,100,3600,95,4300,448000,1470,1650,8000,134.4
6,6,100,2800,65,4000,448000,1470,1650,8000,131.7
4,4,100,3800,91,4200,448000,1470,1650,8000,130.3
4,4,100,3400,65,3800,448000,1470,1650,8000,123.4
2,4,100,3900,51,3900,448000,1470,1650,8000,102.9
12,24,100,3800,105,4600,448000,1470,1650,8000,146.7
8,16,100,3900,105,4500,448000,1470,1650,8000,145.3
8,16,100,3600,65,4400,448000,1470,1650,8000,143.2
6,12,100,3800,95,4400,448000,1470,1650,8000,142.6
6,12,100,3600,65,4200,448000,1470,1650,8000,138.4
6,12,100,3600,95,4250,448000,1470,1650,8000,134.4
6,12,100,3600,95,4000,448000,1470,1650,8000,126.2
6,12,100,3400,65,3900,448000,1470,1650,8000,124.8
8,16,100,3400,95,3800,448000,1470,1650,8000,120.7
8,16,100,3600,95,5000,336000,1365,1680,6000,148.4
8,8,100,3600,95,4900,336000,1365,1680,6000,147.1
6,12,100,3700,95,4700,336000,1365,1680,6000,136.6
4,8,100,4200,91,4500,336000,1365,1680,6000,132.6
6,6,100,2900,65,4100,336000,1365,1680,6000,131.2
6,6,100,3600,95,4300,336000,1365,1680,6000,129.9
6,6,100,2800,65,4000,336000,1365,1680,6000,127.3
4,4,100,3800,91,4200,336000,1365,1680,6000,126
4,4,100,3400,65,3800,336000,1365,1680,6000,119.3
2,4,100,3900,51,3900,336000,1365,1680,6000,99.4
12,24,100,3800,105,4600,336000,1365,1680,6000,141.8
8,16,100,3900,105,4500,336000,1365,1680,6000,140.5
8,16,100,3600,65,4400,336000,1365,1680,6000,138.5
6,12,100,3800,95,4400,336000,1365,1680,6000,137.8
6,12,100,3600,65,4200,336000,1365,1680,6000,133.8
6,12,100,3600,95,4250,336000,1365,1680,6000,129.9
6,12,100,3600,95,4000,336000,1365,1680,6000,122
6,12,100,3400,65,3900,336000,1365,1680,6000,120.7
8,16,100,3400,95,3800,336000,1365,1680,6000,116.7
8,16,100,3600,95,5000,256300,1607,1683,8000,145
8,8,100,3600,95,4900,256300,1607,1683,8000,143.7
6,12,100,3700,95,4700,256300,1607,1683,8000,133.6
4,8,100,4200,91,4500,256300,1607,1683,8000,130.5
6,6,100,2900,65,4100,256300,1607,1683,8000,128.2
6,6,100,3600,95,4300,256300,1607,1683,8000,127.6
6,6,100,2800,65,4000,256300,1607,1683,8000,124.2
4,4,100,3800,91,4200,256300,1607,1683,8000,122.9
4,4,100,3400,65,3800,256300,1607,1683,8000,117.4
2,4,100,3900,51,3900,256300,1607,1683,8000,97.3
12,24,100,3800,105,4600,256300,1607,1683,8000,138.5
8,16,100,3900,105,4500,256300,1607,1683,8000,137.2
8,16,100,3600,65,4400,256300,1607,1683,8000,135.3
6,12,100,3800,95,4400,256300,1607,1683,8000,134.6
6,12,100,3600,65,4200,256300,1607,1683,8000,130.8
6,12,100,3600,95,4250,256300,1607,1683,8000,126.9
6,12,100,3600,95,4000,256300,1607,1683,8000,119.8
6,12,100,3400,65,3900,256300,1607,1683,8000,117.9
8,16,100,3400,95,3800,256300,1607,1683,8000,114
8,16,100,3600,95,5000,256300,1506,1683,8000,133.1
8,8,100,3600,95,4900,256300,1506,1683,8000,131.9
6,12,100,3700,95,4700,256300,1506,1683,8000,123.1
4,8,100,4200,91,4500,256300,1506,1683,8000,119.1
6,6,100,2900,65,4100,256300,1506,1683,8000,117.6
6,6,100,3600,95,4300,256300,1506,1683,8000,116.6
6,6,100,2800,65,4000,256300,1506,1683,8000,114.2
4,4,100,3800,91,4200,256300,1506,1683,8000,112.9
4,4,100,3400,65,3800,256300,1506,1683,8000,107.7
2,4,100,3900,51,3900,256300,1506,1683,8000,89.5
12,24,100,3800,105,4600,256300,1506,1683,8000,127.1
8,16,100,3900,105,4500,256300,1506,1683,8000,125.9
8,16,100,3600,65,4400,256300,1506,1683,8000,124.1
6,12,100,3800,95,4400,256300,1506,1683,8000,123.5
6,12,100,3600,65,4200,256300,1506,1683,8000,120
6,12,100,3600,95,4250,256300,1506,1683,8000,116.5
6,12,100,3600,95,4000,256300,1506,1683,8000,109.8
6,12,100,3400,65,3900,256300,1506,1683,8000,108.2
8,16,100,3400,95,3800,256300,1506,1683,8000,104.7
8,16,100,3600,95,5000,288000,1500,1770,6000,133.1
8,8,100,3600,95,4900,288000,1500,1770,6000,131.9
6,12,100,3700,95,4700,288000,1500,1770,6000,122.4
4,8,100,4200,91,4500,288000,1500,1770,6000,118.9
6,6,100,2900,65,4100,288000,1500,1770,6000,117.6
6,6,100,3600,95,4300,288000,1500,1770,6000,116.5
6,6,100,2800,65,4000,288000,1500,1770,6000,114.1
4,4,100,3800,91,4200,288000,1500,1770,6000,112.9
4,4,100,3400,65,3800,288000,1500,1770,6000,107
2,4,100,3900,51,3900,288000,1500,1770,6000,89.2
12,24,100,3800,105,4600,288000,1500,1770,6000,127.1
8,16,100,3900,105,4500,288000,1500,1770,6000,125.9
8,16,100,3600,65,4400,288000,1500,1770,6000,124.1
6,12,100,3800,95,4400,288000,1500,1770,6000,123.5
6,12,100,3600,65,4200,288000,1500,1770,6000,120
6,12,100,3600,95,4250,288000,1500,1770,6000,116.5
6,12,100,3600,95,4000,288000,1500,1770,6000,109.4
6,12,100,3400,65,3900,288000,1500,1770,6000,108.2
8,16,100,3400,95,3800,288000,1500,1770,6000,104.6
8,16,100,3600,95,5000,336000,1530,1785,6000,131.3
8,8,100,3600,95,4900,336000,1530,1785,6000,130.2
6,12,100,3700,95,4700,336000,1530,1785,6000,120.9
4,8,100,4200,91,4500,336000,1530,1785,6000,117.3
6,6,100,2900,65,4100,336000,1530,1785,6000,116.1
6,6,100,3600,95,4300,336000,1530,1785,6000,115
6,6,100,2800,65,4000,336000,1530,1785,6000,112.7
4,4,100,3800,91,4200,336000,1530,1785,6000,111.5
4,4,100,3400,65,3800,336000,1530,1785,6000,105.6
2,4,100,3900,51,3900,336000,1530,1785,6000,88
12,24,100,3800,105,4600,336000,1530,1785,6000,125.5
8,16,100,3900,105,4500,336000,1530,1785,6000,124.3
8,16,100,3600,65,4400,336000,1530,1785,6000,122.6
6,12,100,3800,95,4400,336000,1530,1785,6000,122
6,12,100,3600,65,4200,336000,1530,1785,6000,118.4
6,12,100,3600,95,4250,336000,1530,1785,6000,115
6,12,100,3600,95,4000,336000,1530,1785,6000,108
6,12,100,3400,65,3900,336000,1530,1785,6000,106.8
8,16,100,3400,95,3800,336000,1530,1785,6000,103.3
8,16,100,3600,95,5000,336600,1000,1076,6000,131.3
8,8,100,3600,95,4900,336600,1000,1076,6000,130.2
6,12,100,3700,95,4700,336600,1000,1076,6000,120.9
4,8,100,4200,91,4500,336600,1000,1076,6000,117.3
6,6,100,2900,65,4100,336600,1000,1076,6000,116.1
6,6,100,3600,95,4300,336600,1000,1076,6000,115
6,6,100,2800,65,4000,336600,1000,1076,6000,112.7
4,4,100,3800,91,4200,336600,1000,1076,6000,111.5
4,4,100,3400,65,3800,336600,1000,1076,6000,105.6
2,4,100,3900,51,3900,336600,1000,1076,6000,88
12,24,100,3800,105,4600,336600,1000,1076,6000,125.5
8,16,100,3900,105,4500,336600,1000,1076,6000,124.3
8,16,100,3600,65,4400,336600,1000,1076,6000,122.6
6,12,100,3800,95,4400,336600,1000,1076,6000,122
6,12,100,3600,65,4200,336600,1000,1076,6000,118.4
6,12,100,3600,95,4250,336600,1000,1076,6000,115
6,12,100,3600,95,4000,336600,1000,1076,6000,108
6,12,100,3400,65,3900,336600,1000,1076,6000,106.8
8,16,100,3400,95,3800,336600,1000,1076,6000,103.3
8,16,100,3600,95,5000,192100,1530,1785,6000,127.9
8,8,100,3600,95,4900,192100,1530,1785,6000,126.8
6,12,100,3700,95,4700,192100,1530,1785,6000,117.7
4,8,100,4200,91,4500,192100,1530,1785,6000,114.3
6,6,100,2900,65,4100,192100,1530,1785,6000,113.1
6,6,100,3600,95,4300,192100,1530,1785,6000,112
6,6,100,2800,65,4000,192100,1530,1785,6000,109.7
4,4,100,3800,91,4200,192100,1530,1785,6000,108.6
4,4,100,3400,65,3800,192100,1530,1785,6000,102.9
2,4,100,3900,51,3900,192100,1530,1785,6000,85.7
12,24,100,3800,105,4600,192100,1530,1785,6000,122.2
8,16,100,3900,105,4500,192100,1530,1785,6000,121.1
8,16,100,3600,65,4400,192100,1530,1785,6000,119.4
6,12,100,3800,95,4400,192100,1530,1785,6000,118.8
6,12,100,3600,65,4200,192100,1530,1785,6000,115.4
6,12,100,3600,95,4250,192100,1530,1785,6000,112
6,12,100,3600,95,4000,192100,1530,1785,6000,105.2
6,12,100,3400,65,3900,192100,1530,1785,6000,104
8,16,100,3400,95,3800,192100,1530,1785,6000,100.6
8,16,100,3600,95,5000,192200,1506,1709,6000,124.5
8,8,100,3600,95,4900,192200,1506,1709,6000,123.4
6,12,100,3700,95,4700,192200,1506,1709,6000,114.6
4,8,100,4200,91,4500,192200,1506,1709,6000,111.6
6,6,100,2900,65,4100,192200,1506,1709,6000,110.1
6,6,100,3600,95,4300,192200,1506,1709,6000,109.8
6,6,100,2800,65,4000,192200,1506,1709,6000,106.7
4,4,100,3800,91,4200,192200,1506,1709,6000,105.5
4,4,100,3400,65,3800,192200,1506,1709,6000,100.3
2,4,100,3900,51,3900,192200,1506,1709,6000,83.7
12,24,100,3800,105,4600,192200,1506,1709,6000,119
8,16,100,3900,105,4500,192200,1506,1709,6000,117.9
8,16,100,3600,65,4400,192200,1506,1709,6000,116.2
6,12,100,3800,95,4400,192200,1506,1709,6000,115.6
6,12,100,3600,65,4200,192200,1506,1709,6000,112.3
6,12,100,3600,95,4250,192200,1506,1709,6000,109
6,12,100,3600,95,4000,192200,1506,1709,6000,102.6
6,12,100,3400,65,3900,192200,1506,1709,6000,101.2
8,16,100,3400,95,3800,192200,1506,1709,6000,98.5
8,16,100,3600,95,5000,224400,1127,1216,4000,110.9
8,8,100,3600,95,4900,224400,1127,1216,4000,109.9
6,12,100,3700,95,4700,224400,1127,1216,4000,102
4,8,100,4200,91,4500,224400,1127,1216,4000,99.1
6,6,100,2900,65,4100,224400,1127,1216,4000,98
6,6,100,3600,95,4300,224400,1127,1216,4000,97.1
6,6,100,2800,65,4000,224400,1127,1216,4000,95.1
4,4,100,3800,91,4200,224400,1127,1216,4000,94.1
4,4,100,3400,65,3800,224400,1127,1216,4000,89.2
2,4,100,3900,51,3900,224400,1127,1216,4000,74.3
12,24,100,3800,105,4600,224400,1127,1216,4000,105.9
8,16,100,3900,105,4500,224400,1127,1216,4000,104.9
8,16,100,3600,65,4400,224400,1127,1216,4000,103.5
6,12,100,3800,95,4400,224400,1127,1216,4000,103
6,12,100,3600,65,4200,224400,1127,1216,4000,100
6,12,100,3600,95,4250,224400,1127,1216,4000,97.1
6,12,100,3600,95,4000,224400,1127,1216,4000,91.1
6,12,100,3400,65,3900,224400,1127,1216,4000,90.1
8,16,100,3400,95,3800,224400,1127,1216,4000,87.2
8,16,100,3600,95,5000,160200,1506,1709,5000,109.2
8,8,100,3600,95,4900,160200,1506,1709,5000,108.2
6,12,100,3700,95,4700,160200,1506,1709,5000,100.8
4,8,100,4200,91,4500,160200,1506,1709,5000,98.2
6,6,100,2900,65,4100,160200,1506,1709,5000,96.5
6,6,100,3600,95,4300,160200,1506,1709,5000,95.5
6,6,100,2800,65,4000,160200,1506,1709,5000,94.3
4,4,100,3800,91,4200,160200,1506,1709,5000,93
4,4,100,3400,65,3800,160200,1506,1709,5000,87.8
2,4,100,3900,51,3900,160200,1506,1709,5000,73.7
12,24,100,3800,105,4600,160200,1506,1709,5000,104.3
8,16,100,3900,105,4500,160200,1506,1709,5000,103.3
8,16,100,3600,65,4400,160200,1506,1709,5000,101.9
6,12,100,3800,95,4400,160200,1506,1709,5000,101.4
6,12,100,3600,65,4200,160200,1506,1709,5000,98.4
6,12,100,3600,95,4250,160200,1506,1709,5000,95.6
6,12,100,3600,95,4000,160200,1506,1709,5000,89.8
6,12,100,3400,65,3900,160200,1506,1709,5000,88.8
8,16,100,3400,95,3800,160200,1506,1709,5000,86.3
8,16,100,3600,95,5000,224400,1050,1178,4000,104.1
8,8,100,3600,95,4900,224400,1050,1178,4000,103.1
6,12,100,3700,95,4700,224400,1050,1178,4000,95.7
4,8,100,4200,91,4500,224400,1050,1178,4000,93
6,6,100,2900,65,4100,224400,1050,1178,4000,92
6,6,100,3600,95,4300,224400,1050,1178,4000,91.1
6,6,100,2800,65,4000,224400,1050,1178,4000,89.2
4,4,100,3800,91,4200,224400,1050,1178,4000,88.3
4,4,100,3400,65,3800,224400,1050,1178,4000,83.7
2,4,100,3900,51,3900,224400,1050,1178,4000,69.7
12,24,100,3800,105,4600,224400,1050,1178,4000,99.4
8,16,100,3900,105,4500,224400,1050,1178,4000,98.5
8,16,100,3600,65,4400,224400,1050,1178,4000,97.1
6,12,100,3800,95,4400,224400,1050,1178,4000,96.6
6,12,100,3600,65,4200,224400,1050,1178,4000,93.8
6,12,100,3600,95,4250,224400,1050,1178,4000,91.1
6,12,100,3600,95,4000,224400,1050,1178,4000,85.5
6,12,100,3400,65,3900,224400,1050,1178,4000,84.6
8,16,100,3400,95,3800,224400,1050,1178,4000,81.8
8,16,100,3600,95,5000,112100,1291,1392,4000,78.5
8,8,100,3600,95,4900,112100,1291,1392,4000,77.8
6,12,100,3700,95,4700,112100,1291,1392,4000,72.2
4,8,100,4200,91,4500,112100,1291,1392,4000,70.4
6,6,100,2900,65,4100,112100,1291,1392,4000,69.4
6,6,100,3600,95,4300,112100,1291,1392,4000,68.9
6,6,100,2800,65,4000,112100,1291,1392,4000,67.5
4,4,100,3800,91,4200,112100,1291,1392,4000,67
4,4,100,3400,65,3800,112100,1291,1392,4000,63.4
2,4,100,3900,51,3900,112100,1291,1392,4000,52.9
12,24,100,3800,105,4600,112100,1291,1392,4000,75
8,16,100,3900,105,4500,112100,1291,1392,4000,74.3
8,16,100,3600,65,4400,112100,1291,1392,4000,73.2
6,12,100,3800,95,4400,112100,1291,1392,4000,72.9
6,12,100,3600,65,4200,112100,1291,1392,4000,70.8
6,12,100,3600,95,4250,112100,1291,1392,4000,68.7
6,12,100,3600,95,4000,112100,1291,1392,4000,64.9
6,12,100,3400,65,3900,112100,1291,1392,4000,63.8
8,16,100,3400,95,3800,112100,1291,1392,4000,61.9
8,16,100,3600,95,5000,84100,1392,1518,3000,69.9
8,8,100,3600,95,4900,84100,1392,1518,3000,69.3
6,12,100,3700,95,4700,84100,1392,1518,3000,64.7
4,8,100,4200,91,4500,84100,1392,1518,3000,62.8
6,6,100,2900,65,4100,84100,1392,1518,3000,61.8
6,6,100,3600,95,4300,84100,1392,1518,3000,61.7
6,6,100,2800,65,4000,84100,1392,1518,3000,60.3
4,4,100,3800,91,4200,84100,1392,1518,3000,59.6
4,4,100,3400,65,3800,84100,1392,1518,3000,56.6
2,4,100,3900,51,3900,84100,1392,1518,3000,46.9
12,24,100,3800,105,4600,84100,1392,1518,3000,66.8
8,16,100,3900,105,4500,84100,1392,1518,3000,66.2
8,16,100,3600,65,4400,84100,1392,1518,3000,65.3
6,12,100,3800,95,4400,84100,1392,1518,3000,64.9
6,12,100,3600,65,4200,84100,1392,1518,3000,63.1
6,12,100,3600,95,4250,84100,1392,1518,3000,61.2
6,12,100,3600,95,4000,84100,1392,1518,3000,57.7
6,12,100,3400,65,3900,84100,1392,1518,3000,56.9
8,16,100,3400,95,3800,84100,1392,1518,3000,55
8,16,100,3600,95,5000,448000,1605,1905,8000,155.2
8,8,100,3600,95,4900,448000,1605,1905,8000,153.8
6,12,100,3700,95,4700,448000,1605,1905,8000,142.8
4,8,100,4200,91,4500,448000,1605,1905,8000,138.7
6,6,100,2900,65,4100,448000,1605,1905,8000,137.2
6,6,100,3600,95,4300,448000,1605,1905,8000,135.9
6,6,100,2800,65,4000,448000,1605,1905,8000,133.1
4,4,100,3800,91,4200,448000,1605,1905,8000,131.7
4,4,100,3400,65,3800,448000,1605,1905,8000,124.8
2,4,100,3900,51,3900,448000,1605,1905,8000,104
12,24,100,3800,105,4600,448000,1605,1905,8000,148.3
8,16,100,3900,105,4500,448000,1605,1905,8000,146.9
8,16,100,3600,65,4400,448000,1605,1905,8000,144.8
6,12,100,3800,95,4400,448000,1605,1905,8000,144.1
6,12,100,3600,65,4200,448000,1605,1905,8000,140
6,12,100,3600,95,4250,448000,1605,1905,8000,135.9
6,12,100,3600,95,4000,448000,1605,1905,8000,127.6
