CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
4,4,100,3800,91,4200,256000,1469,1545,8000,85.8
4,4,100,3400,65,3800,256000,1469,1545,8000,81.2
2,4,100,3900,51,3900,256000,1469,1545,8000,67.8
12,24,100,3800,105,4600,256000,1469,1545,8000,97.1
8,16,100,3900,105,4500,256000,1469,1545,8000,96.1
8,16,100,3600,65,4400,256000,1469,1545,8000,94.8
6,12,100,3800,95,4400,256000,1469,1545,8000,94.4
6,12,100,3600,65,4200,256000,1469,1545,8000,91.7
6,12,100,3600,95,4250,256000,1469,1545,8000,88.5
6,12,100,3600,95,4000,256000,1469,1545,8000,83.1
6,12,100,3400,65,3900,256000,1469,1545,8000,82.2
8,16,100,3400,95,3800,256000,1469,1545,8000,79.5
8,16,100,3600,95,5000,256000,1257,1340,8000,79.6
8,8,100,3600,95,4900,256000,1257,1340,8000,78.8
6,12,100,3700,95,4700,256000,1257,1340,8000,72.9
4,8,100,4200,91,4500,256000,1257,1340,8000,70.8
6,6,100,2900,65,4100,256000,1257,1340,8000,70.2
6,6,100,3600,95,4300,256000,1257,1340,8000,70
6,6,100,2800,65,4000,256000,1257,1340,8000,68.2
4,4,100,3800,91,4200,256000,1257,1340,8000,67.7
4,4,100,3400,65,3800,256000,1257,1340,8000,64
2,4,100,3900,51,3900,256000,1257,1340,8000,53.4
12,24,100,3800,105,4600,256000,1257,1340,8000,76
8,16,100,3900,105,4500,256000,1257,1340,8000,75.3
8,16,100,3600,65,4400,256000,1257,1340,8000,74.2
6,12,100,3800,95,4400,256000,1257,1340,8000,73.8
6,12,100,3600,65,4200,256000,1257,1340,8000,71.7
6,12,100,3600,95,4250,256000,1257,1340,8000,69.2
6,12,100,3600,95,4000,256000,1257,1340,8000,65.2
6,12,100,3400,65,3900,256000,1257,1340,8000,64.3
8,16,100,3400,95,3800,256000,1257,1340,8000,62.4
8,16,100,3600,95,5000,224000,1168,1244,4000,73.5
8,8,100,3600,95,4900,224000,1168,1244,4000,72.9
6,12,100,3700,95,4700,224000,1168,1244,4000,67.9
4,8,100,4200,91,4500,224000,1168,1244,4000,65.6
6,6,100,2900,65,4100,224000,1168,1244,4000,65
6,6,100,3600,95,4300,224000,1168,1244,4000,64.3
6,6,100,2800,65,4000,224000,1168,1244,4000,63.1
4,4,100,3800,91,4200,224000,1168,1244,4000,62.6
4,4,100,3400,65,3800,224000,1168,1244,4000,59.3
2,4,100,3900,51,3900,224000,1168,1244,4000,49.3
12,24,100,3800,105,4600,224000,1168,1244,4000,70.2
8,16,100,3900,105,4500,224000,1168,1244,4000,69.6
8,16,100,3600,65,4400,224000,1168,1244,4000,68.6
6,12,100,3800,95,4400,224000,1168,1244,4000,68.2
6,12,100,3600,65,4200,224000,1168,1244,4000,66.2
6,12,100,3600,95,4250,224000,1168,1244,4000,64
6,12,100,3600,95,4000,224000,1168,1244,4000,60.3
6,12,100,3400,65,3900,224000,1168,1244,4000,59.4
8,16,100,3400,95,3800,224000,1168,1244,4000,57.6
8,16,100,3600,95,5000,616000,1350,1545,11000,129.6
8,8,100,3600,95,4900,616000,1350,1545,11000,128.5
6,12,100,3700,95,4700,616000,1350,1545,11000,118.7
4,8,100,4200,91,4500,616000,1350,1545,11000,115.2
6,6,100,2900,65,4100,616000,1350,1545,11000,114.6
6,6,100,3600,95,4300,616000,1350,1545,11000,112.9
6,6,100,2800,65,4000,616000,1350,1545,11000,110.6
4,4,100,3800,91,4200,616000,1350,1545,11000,109.4
4,4,100,3400,65,3800,616000,1350,1545,11000,103.7
2,4,100,3900,51,3900,616000,1350,1545,11000,86.4
12,24,100,3800,105,4600,616000,1350,1545,11000,123.8
8,16,100,3900,105,4500,616000,1350,1545,11000,122.7
8,16,100,3600,65,4400,616000,1350,1545,11000,120.9
6,12,100,3800,95,4400,616000,1350,1545,11000,120.4
6,12,100,3600,65,4200,616000,1350,1545,11000,116.9
6,12,100,3600,95,4250,616000,1350,1545,11000,112.9
6,12,100,3600,95,4000,616000,1350,1545,11000,106
6,12,100,3400,65,3900,616000,1350,1545,11000,104.8
8,16,100,3400,95,3800,616000,1350,1545,11000,101.4
8,16,100,3600,95,5000,448000,1515,1710,8000,105.3
8,8,100,3600,95,4900,448000,1515,1710,8000,104.4
6,12,100,3700,95,4700,448000,1515,1710,8000,96.4
4,8,100,4200,91,4500,448000,1515,1710,8000,93.6
6,6,100,2900,65,4100,448000,1515,1710,8000,93.1
6,6,100,3600,95,4300,448000,1515,1710,8000,91.7
6,6,100,2800,65,4000,448000,1515,1710,8000,89.9
4,4,100,3800,91,4200,448000,1515,1710,8000,88.9
4,4,100,3400,65,3800,448000,1515,1710,8000,84.2
2,4,100,3900,51,3900,448000,1515,1710,8000,70.2
12,24,100,3800,105,4600,448000,1515,1710,8000,100.6
8,16,100,3900,105,4500,448000,1515,1710,8000,99.7
8,16,100,3600,65,4400,448000,1515,1710,8000,98.3
6,12,100,3800,95,4400,448000,1515,1710,8000,97.8
6,12,100,3600,65,4200,448000,1515,1710,8000,95
6,12,100,3600,95,4250,448000,1515,1710,8000,91.7
6,12,100,3600,95,4000,448000,1515,1710,8000,86.1
6,12,100,3400,65,3900,448000,1515,1710,8000,85.2
8,16,100,3400,95,3800,448000,1515,1710,8000,82.4
8,16,100,3600,95,5000,484400,1481,1582,11000,101.3
8,8,100,3600,95,4900,484400,1481,1582,11000,100.4
6,12,100,3700,95,4700,484400,1481,1582,11000,93
4,8,100,4200,91,4500,484400,1481,1582,11000,90
6,6,100,2900,65,4100,484400,1481,1582,11000,89.5
6,6,100,3600,95,4300,484400,1481,1582,11000,89
6,6,100,2800,65,4000,484400,1481,1582,11000,86.8
4,4,100,3800,91,4200,484400,1481,1582,11000,85.8
4,4,100,3400,65,3800,484400,1481,1582,11000,81.1
2,4,100,3900,51,3900,484400,1481,1582,11000,67.8
12,24,100,3800,105,4600,484400,1481,1582,11000,96.7
8,16,100,3900,105,4500,484400,1481,1582,11000,95.8
8,16,100,3600,65,4400,484400,1481,1582,11000,94.5
6,12,100,3800,95,4400,484400,1481,1582,11000,94
6,12,100,3600,65,4200,484400,1481,1582,11000,91.3
6,12,100,3600,95,4250,484400,1481,1582,11000,88.2
6,12,100,3600,95,4000,484400,1481,1582,11000,83.2
6,12,100,3400,65,3900,484400,1481,1582,11000,81.9
8,16,100,3400,95,3800,484400,1481,1582,11000,79.3
8,16,100,3600,95,5000,336600,1000,1089,12000,100.3
8,8,100,3600,95,4900,336600,1000,1089,12000,99.4
6,12,100,3700,95,4700,336600,1000,1089,12000,91.8
4,8,100,4200,91,4500,336600,1000,1089,12000,89.1
6,6,100,2900,65,4100,336600,1000,1089,12000,88.6
6,6,100,3600,95,4300,336600,1000,1089,12000,87.3
6,6,100,2800,65,4000,336600,1000,1089,12000,85.5
4,4,100,3800,91,4200,336600,1000,1089,12000,84.6
4,4,100,3400,65,3800,336600,1000,1089,12000,80.2
2,4,100,3900,51,3900,336600,1000,1089,12000,66.8
12,24,100,3800,105,4600,336600,1000,1089,12000,95.8
8,16,100,3900,105,4500,336600,1000,1089,12000,94.9
8,16,100,3600,65,4400,336600,1000,1089,12000,93.5
6,12,100,3800,95,4400,336600,1000,1089,12000,93.1
6,12,100,3600,65,4200,336600,1000,1089,12000,90.4
6,12,100,3600,95,4250,336600,1000,1089,12000,87.3
6,12,100,3600,95,4000,336600,1000,1089,12000,82
6,12,100,3400,65,3900,336600,1000,1089,12000,81.1
8,16,100,3400,95,3800,336600,1000,1089,12000,78.4
8,16,100,3600,95,5000,448000,1605,1770,8000,99.2
8,8,100,3600,95,4900,448000,1605,1770,8000,98.4
6,12,100,3700,95,4700,448000,1605,1770,8000,90.8
4,8,100,4200,91,4500,448000,1605,1770,8000,88.2
6,6,100,2900,65,4100,448000,1605,1770,8000,87.7
6,6,100,3600,95,4300,448000,1605,1770,8000,86.4
6,6,100,2800,65,4000,448000,1605,1770,8000,84.7
4,4,100,3800,91,4200,448000,1605,1770,8000,83.8
4,4,100,3400,65,3800,448000,1605,1770,8000,79.4
2,4,100,3900,51,3900,448000,1605,1770,8000,66.2
12,24,100,3800,105,4600,448000,1605,1770,8000,94.8
8,16,100,3900,105,4500,448000,1605,1770,8000,93.9
8,16,100,3600,65,4400,448000,1605,1770,8000,92.6
6,12,100,3800,95,4400,448000,1605,1770,8000,92.1
6,12,100,3600,65,4200,448000,1605,1770,8000,89.5
6,12,100,3600,95,4250,448000,1605,1770,8000,86.4
6,12,100,3600,95,4000,448000,1605,1770,8000,81.1
6,12,100,3400,65,3900,448000,1605,1770,8000,80.3
8,16,100,3400,95,3800,448000,1605,1770,8000,77.6
8,16,100,3600,95,5000,448000,1410,1620,8000,95.2
8,8,100,3600,95,4900,448000,1410,1620,8000,94.3
6,12,100,3700,95,4700,448000,1410,1620,8000,87.1
4,8,100,4200,91,4500,448000,1410,1620,8000,84.6
6,6,100,2900,65,4100,448000,1410,1620,8000,84.1
6,6,100,3600,95,4300,448000,1410,1620,8000,82.9
6,6,100,2800,65,4000,448000,1410,1620,8000,81.2
4,4,100,3800,91,4200,448000,1410,1620,8000,80.4
4,4,100,3400,65,3800,448000,1410,1620,8000,76.1
2,4,100,3900,51,3900,448000,1410,1620,8000,63.5
12,24,100,3800,105,4600,448000,1410,1620,8000,90.9
8,16,100,3900,105,4500,448000,1410,1620,8000,90.1
8,16,100,3600,65,4400,448000,1410,1620,8000,88.8
6,12,100,3800,95,4400,448000,1410,1620,8000,88.4
6,12,100,3600,65,4200,448000,1410,1620,8000,85.8
6,12,100,3600,95,4250,448000,1410,1620,8000,82.9
6,12,100,3600,95,4000,448000,1410,1620,8000,77.8
6,12,100,3400,65,3900,448000,1410,1620,8000,77
8,16,100,3400,95,3800,448000,1410,1620,8000,74.4
8,16,100,3600,95,5000,352300,1607,1733,8000,94.2
8,8,100,3600,95,4900,352300,1607,1733,8000,93.3
6,12,100,3700,95,4700,352300,1607,1733,8000,86.8
4,8,100,4200,91,4500,352300,1607,1733,8000,84.5
6,6,100,2900,65,4100,352300,1607,1733,8000,83.2
6,6,100,3600,95,4300,352300,1607,1733,8000,82.4
6,6,100,2800,65,4000,352300,1607,1733,8000,80.7
4,4,100,3800,91,4200,352300,1607,1733,8000,80.2
4,4,100,3400,65,3800,352300,1607,1733,8000,75.9
2,4,100,3900,51,3900,352300,1607,1733,8000,63.3
12,24,100,3800,105,4600,352300,1607,1733,8000,90
8,16,100,3900,105,4500,352300,1607,1733,8000,89.1
8,16,100,3600,65,4400,352300,1607,1733,8000,87.9
6,12,100,3800,95,4400,352300,1607,1733,8000,87.4
6,12,100,3600,65,4200,352300,1607,1733,8000,84.9
6,12,100,3600,95,4250,352300,1607,1733,8000,82
6,12,100,3600,95,4000,352300,1607,1733,8000,77.3
6,12,100,3400,65,3900,352300,1607,1733,8000,76.2
8,16,100,3400,95,3800,352300,1607,1733,8000,74.3
8,16,100,3600,95,5000,448000,1470,1650,8000,91.1
8,8,100,3600,95,4900,448000,1470,1650,8000,90.3
6,12,100,3700,95,4700,448000,1470,1650,8000,83.4
4,8,100,4200,91,4500,448000,1470,1650,8000,81
6,6,100,2900,65,4100,448000,1470,1650,8000,80.6
6,6,100,3600,95,4300,448000,1470,1650,8000,79.4
6,6,100,2800,65,4000,448000,1470,1650,8000,77.8
4,4,100,3800,91,4200,448000,1470,1650,8000,77
4,4,100,3400,65,3800,448000,1470,1650,8000,72.9
2,4,100,3900,51,3900,448000,1470,1650,8000,60.8
12,24,100,3800,105,4600,448000,1470,1650,8000,87.1
8,16,100,3900,105,4500,448000,1470,1650,8000,86.3
8,16,100,3600,65,4400,448000,1470,1650,8000,85
6,12,100,3800,95,4400,448000,1470,1650,8000,84.6
6,12,100,3600,65,4200,448000,1470,1650,8000,82.2
6,12,100,3600,95,4250,448000,1470,1650,8000,79.4
6,12,100,3600,95,4000,448000,1470,1650,8000,74.5
6,12,100,3400,65,3900,448000,1470,1650,8000,73.7
8,16,100,3400,95,3800,448000,1470,1650,8000,71.3
8,16,100,3600,95,5000,336000,1365,1680,6000,88.1
8,8,100,3600,95,4900,336000,1365,1680,6000,87.3
6,12,100,3700,95,4700,336000,1365,1680,6000,80.6
4,8,100,4200,91,4500,336000,1365,1680,6000,78.3
6,6,100,2900,65,4100,336000,1365,1680,6000,77.9
6,6,100,3600,95,4300,336000,1365,1680,6000,76.7
6,6,100,2800,65,4000,336000,1365,1680,6000,75.2
4,4,100,3800,91,4200,336000,1365,1680,6000,74.4
4,4,100,3400,65,3800,336000,1365,1680,6000,70.5
2,4,100,3900,51,3900,336000,1365,1680,6000,58.7
12,24,100,3800,105,4600,336000,1365,1680,6000,84.2
8,16,100,3900,105,4500,336000,1365,1680,6000,83.4
8,16,100,3600,65,4400,336000,1365,1680,6000,82.2
6,12,100,3800,95,4400,336000,1365,1680,6000,81.8
6,12,100,3600,65,4200,336000,1365,1680,6000,79.4
6,12,100,3600,95,4250,336000,1365,1680,6000,76.7
6,12,100,3600,95,4000,336000,1365,1680,6000,72
6,12,100,3400,65,3900,336000,1365,1680,6000,71.3
8,16,100,3400,95,3800,336000,1365,1680,6000,68.9
8,16,100,3600,95,5000,256300,1607,1683,8000,86.1
8,8,100,3600,95,4900,256300,1607,1683,8000,85.3
6,12,100,3700,95,4700,256300,1607,1683,8000,79.3
4,8,100,4200,91,4500,256300,1607,1683,8000,76.9
6,6,100,2900,65,4100,256300,1607,1683,8000,76.1
6,6,100,3600,95,4300,256300,1607,1683,8000,75.3
6,6,100,2800,65,4000,256300,1607,1683,8000,73.8
4,4,100,3800,91,4200,256300,1607,1683,8000,72.8
4,4,100,3400,65,3800,256300,1607,1683,8000,69.5
2,4,100,3900,51,3900,256300,1607,1683,8000,57.7
12,24,100,3800,105,4600,256300,1607,1683,8000,82.2
8,16,100,3900,105,4500,256300,1607,1683,8000,81.5
8,16,100,3600,65,4400,256300,1607,1683,8000,80.3
6,12,100,3800,95,4400,256300,1607,1683,8000,79.9
6,12,100,3600,65,4200,256300,1607,1683,8000,77.6
6,12,100,3600,95,4250,256300,1607,1683,8000,75
6,12,100,3600,95,4000,256300,1607,1683,8000,70.5
6,12,100,3400,65,3900,256300,1607,1683,8000,69.6
8,16,100,3400,95,3800,256300,1607,1683,8000,67.5
8,16,100,3600,95,5000,256300,1506,1683,8000,79
8,8,100,3600,95,4900,256300,1506,1683,8000,78.3
6,12,100,3700,95,4700,256300,1506,1683,8000,72.7
4,8,100,4200,91,4500,256300,1506,1683,8000,70.3
6,6,100,2900,65,4100,256300,1506,1683,8000,69.8
6,6,100,3600,95,4300,256300,1506,1683,8000,69.3
6,6,100,2800,65,4000,256300,1506,1683,8000,67.9
4,4,100,3800,91,4200,256300,1506,1683,8000,67.2
4,4,100,3400,65,3800,256300,1506,1683,8000,63.6
2,4,100,3900,51,3900,256300,1506,1683,8000,52.9
12,24,100,3800,105,4600,256300,1506,1683,8000,75.5
8,16,100,3900,105,4500,256300,1506,1683,8000,74.8
8,16,100,3600,65,4400,256300,1506,1683,8000,73.7
6,12,100,3800,95,4400,256300,1506,1683,8000,73.3
6,12,100,3600,65,4200,256300,1506,1683,8000,71.2
6,12,100,3600,95,4250,256300,1506,1683,8000,68.8
6,12,100,3600,95,4000,256300,1506,1683,8000,64.7
6,12,100,3400,65,3900,256300,1506,1683,8000,63.9
8,16,100,3400,95,3800,256300,1506,1683,8000,62.1
8,16,100,3600,95,5000,288000,1500,1770,6000,79
8,8,100,3600,95,4900,288000,1500,1770,6000,78.3
6,12,100,3700,95,4700,288000,1500,1770,6000,72.3
4,8,100,4200,91,4500,288000,1500,1770,6000,70.2
6,6,100,2900,65,4100,288000,1500,1770,6000,69.8
6,6,100,3600,95,4300,288000,1500,1770,6000,68.8
6,6,100,2800,65,4000,288000,1500,1770,6000,67.4
4,4,100,3800,91,4200,288000,1500,1770,6000,66.7
4,4,100,3400,65,3800,288000,1500,1770,6000,63.2
2,4,100,3900,51,3900,288000,1500,1770,6000,52.7
12,24,100,3800,105,4600,288000,1500,1770,6000,75.5
8,16,100,3900,105,4500,288000,1500,1770,6000,74.8
8,16,100,3600,65,4400,288000,1500,1770,6000,73.7
6,12,100,3800,95,4400,288000,1500,1770,6000,73.3
6,12,100,3600,65,4200,288000,1500,1770,6000,71.2
6,12,100,3600,95,4250,288000,1500,1770,6000,68.8
6,12,100,3600,95,4000,288000,1500,1770,6000,64.6
6,12,100,3400,65,3900,288000,1500,1770,6000,63.9
8,16,100,3400,95,3800,288000,1500,1770,6000,61.8
8,16,100,3600,95,5000,336000,1530,1785,6000,78
8,8,100,3600,95,4900,336000,1530,1785,6000,77.3
6,12,100,3700,95,4700,336000,1530,1785,6000,71.4
4,8,100,4200,91,4500,336000,1530,1785,6000,69.3
6,6,100,2900,65,4100,336000,1530,1785,6000,68.9
6,6,100,3600,95,4300,336000,1530,1785,6000,67.9
6,6,100,2800,65,4000,336000,1530,1785,6000,66.5
4,4,100,3800,91,4200,336000,1530,1785,6000,65.8
4,4,100,3400,65,3800,336000,1530,1785,6000,62.4
2,4,100,3900,51,3900,336000,1530,1785,6000,52
12,24,100,3800,105,4600,336000,1530,1785,6000,74.5
8,16,100,3900,105,4500,336000,1530,1785,6000,73.8
8,16,100,3600,65,4400,336000,1530,1785,6000,72.8
6,12,100,3800,95,4400,336000,1530,1785,6000,72.4
6,12,100,3600,65,4200,336000,1530,1785,6000,70.3
6,12,100,3600,95,4250,336000,1530,1785,6000,67.9
6,12,100,3600,95,4000,336000,1530,1785,6000,63.8
6,12,100,3400,65,3900,336000,1530,1785,6000,63.1
8,16,100,3400,95,3800,336000,1530,1785,6000,61
8,16,100,3600,95,5000,336600,1000,1076,6000,78
8,8,100,3600,95,4900,336600,1000,1076,6000,77.3
6,12,100,3700,95,4700,336600,1000,1076,6000,71.4
4,8,100,4200,91,4500,336600,1000,1076,6000,69.3
6,6,100,2900,65,4100,336600,1000,1076,6000,68.9
6,6,100,3600,95,4300,336600,1000,1076,6000,67.9
6,6,100,2800,65,4000,336600,1000,1076,6000,66.5
4,4,100,3800,91,4200,336600,1000,1076,6000,65.8
4,4,100,3400,65,3800,336600,1000,1076,6000,62.4
2,4,100,3900,51,3900,336600,1000,1076,6000,52
12,24,100,3800,105,4600,336600,1000,1076,6000,74.5
8,16,100,3900,105,4500,336600,1000,1076,6000,73.8
8,16,100,3600,65,4400,336600,1000,1076,6000,72.8
6,12,100,3800,95,4400,336600,1000,1076,6000,72.4
6,12,100,3600,65,4200,336600,1000,1076,6000,70.3
6,12,100,3600,95,4250,336600,1000,1076,6000,67.9
6,12,100,3600,95,4000,336600,1000,1076,6000,63.8
6,12,100,3400,65,3900,336600,1000,1076,6000,63.1
8,16,100,3400,95,3800,336600,1000,1076,6000,61
8,16,100,3600,95,5000,192100,1530,1785,6000,75.9
8,8,100,3600,95,4900,192100,1530,1785,6000,75.3
6,12,100,3700,95,4700,192100,1530,1785,6000,69.5
4,8,100,4200,91,4500,192100,1530,1785,6000,67.5
6,6,100,2900,65,4100,192100,1530,1785,6000,67.1
6,6,100,3600,95,4300,192100,1530,1785,6000,66.2
6,6,100,2800,65,4000,192100,1530,1785,6000,64.8
4,4,100,3800,91,4200,192100,1530,1785,6000,64.1
4,4,100,3400,65,3800,192100,1530,1785,6000,60.8
2,4,100,3900,51,3900,192100,1530,1785,6000,50.6
12,24,100,3800,105,4600,192100,1530,1785,6000,72.6
8,16,100,3900,105,4500,192100,1530,1785,6000,71.9
8,16,100,3600,65,4400,192100,1530,1785,6000,70.9
6,12,100,3800,95,4400,192100,1530,1785,6000,70.5
6,12,100,3600,65,4200,192100,1530,1785,6000,68.5
6,12,100,3600,95,4250,192100,1530,1785,6000,66.2
6,12,100,3600,95,4000,192100,1530,1785,6000,62.1
6,12,100,3400,65,3900,192100,1530,1785,6000,61.4
8,16,100,3400,95,3800,192100,1530,1785,6000,59.4
8,16,100,3600,95,5000,192200,1506,1709,6000,73.9
8,8,100,3600,95,4900,192200,1506,1709,6000,73.3
6,12,100,3700,95,4700,192200,1506,1709,6000,68.2
4,8,100,4200,91,4500,192200,1506,1709,6000,65.9
6,6,100,2900,65,4100,192200,1506,1709,6000,65.3
6,6,100,3600,95,4300,192200,1506,1709,6000,64.7
6,6,100,2800,65,4000,192200,1506,1709,6000,63.2
4,4,100,3800,91,4200,192200,1506,1709,6000,62.9
4,4,100,3400,65,3800,192200,1506,1709,6000,59.3
2,4,100,3900,51,3900,192200,1506,1709,6000,49.4
12,24,100,3800,105,4600,192200,1506,1709,6000,70.6
8,16,100,3900,105,4500,192200,1506,1709,6000,70
8,16,100,3600,65,4400,192200,1506,1709,6000,69
6,12,100,3800,95,4400,192200,1506,1709,6000,68.6
6,12,100,3600,65,4200,192200,1506,1709,6000,66.7
6,12,100,3600,95,4250,192200,1506,1709,6000,64.4
6,12,100,3600,95,4000,192200,1506,1709,6000,60.8
6,12,100,3400,65,3900,192200,1506,1709,6000,59.8
8,16,100,3400,95,3800,192200,1506,1709,6000,58
8,16,100,3600,95,5000,224400,1127,1216,4000,65.8
8,8,100,3600,95,4900,224400,1127,1216,4000,65.2
6,12,100,3700,95,4700,224400,1127,1216,4000,60.3
4,8,100,4200,91,4500,224400,1127,1216,4000,58.5
6,6,100,2900,65,4100,224400,1127,1216,4000,58.2
6,6,100,3600,95,4300,224400,1127,1216,4000,57.3
6,6,100,2800,65,4000,224400,1127,1216,4000,56.2
4,4,100,3800,91,4200,224400,1127,1216,4000,55.6
4,4,100,3400,65,3800,224400,1127,1216,4000,52.7
2,4,100,3900,51,3900,224400,1127,1216,4000,43.9
12,24,100,3800,105,4600,224400,1127,1216,4000,62.9
8,16,100,3900,105,4500,224400,1127,1216,4000,62.3
8,16,100,3600,65,4400,224400,1127,1216,4000,61.4
6,12,100,3800,95,4400,224400,1127,1216,4000,61.1
6,12,100,3600,65,4200,224400,1127,1216,4000,59.4
6,12,100,3600,95,4250,224400,1127,1216,4000,57.3
6,12,100,3600,95,4000,224400,1127,1216,4000,53.8
6,12,100,3400,65,3900,224400,1127,1216,4000,53.2
8,16,100,3400,95,3800,224400,1127,1216,4000,51.5
8,16,100,3600,95,5000,160200,1506,1709,5000,64.8
8,8,100,3600,95,4900,160200,1506,1709,5000,64.2
6,12,100,3700,95,4700,160200,1506,1709,5000,59.9
4,8,100,4200,91,4500,160200,1506,1709,5000,57.7
6,6,100,2900,65,4100,160200,1506,1709,5000,57.3
6,6,100,3600,95,4300,160200,1506,1709,5000,56.5
6,6,100,2800,65,4000,160200,1506,1709,5000,55.8
4,4,100,3800,91,4200,160200,1506,1709,5000,54.9
4,4,100,3400,65,3800,160200,1506,1709,5000,51.9
2,4,100,3900,51,3900,160200,1506,1709,5000,43.4
12,24,100,3800,105,4600,160200,1506,1709,5000,61.9
8,16,100,3900,105,4500,160200,1506,1709,5000,61.3
8,16,100,3600,65,4400,160200,1506,1709,5000,60.5
6,12,100,3800,95,4400,160200,1506,1709,5000,60.2
6,12,100,3600,65,4200,160200,1506,1709,5000,58.4
6,12,100,3600,95,4250,160200,1506,1709,5000,56.4
6,12,100,3600,95,4000,160200,1506,1709,5000,53.1
6,12,100,3400,65,3900,160200,1506,1709,5000,52.4
8,16,100,3400,95,3800,160200,1506,1709,5000,50.8
8,16,100,3600,95,5000,224400,1050,1178,4000,61.8
8,8,100,3600,95,4900,224400,1050,1178,4000,61.2
6,12,100,3700,95,4700,224400,1050,1178,4000,56.5
4,8,100,4200,91,4500,224400,1050,1178,4000,54.9
6,6,100,2900,65,4100,224400,1050,1178,4000,54.6
6,6,100,3600,95,4300,224400,1050,1178,4000,53.8
6,6,100,2800,65,4000,224400,1050,1178,4000,52.7
4,4,100,3800,91,4200,224400,1050,1178,4000,52.2
4,4,100,3400,65,3800,224400,1050,1178,4000,49.4
2,4,100,3900,51,3900,224400,1050,1178,4000,41.2
12,24,100,3800,105,4600,224400,1050,1178,4000,59
8,16,100,3900,105,4500,224400,1050,1178,4000,58.5
8,16,100,3600,65,4400,224400,1050,1178,4000,57.6
6,12,100,3800,95,4400,224400,1050,1178,4000,57.4
6,12,100,3600,65,4200,224400,1050,1178,4000,55.7
6,12,100,3600,95,4250,224400,1050,1178,4000,53.8
6,12,100,3600,95,4000,224400,1050,1178,4000,50.5
6,12,100,3400,65,3900,224400,1050,1178,4000,50
8,16,100,3400,95,3800,224400,1050,1178,4000,48.3
8,16,100,3600,95,5000,112100,1291,1392,4000,46.6
8,8,100,3600,95,4900,112100,1291,1392,4000,46.2
6,12,100,3700,95,4700,112100,1291,1392,4000,42.9
4,8,100,4200,91,4500,112100,1291,1392,4000,41.6
6,6,100,2900,65,4100,112100,1291,1392,4000,41.2
6,6,100,3600,95,4300,112100,1291,1392,4000,40.8
6,6,100,2800,65,4000,112100,1291,1392,4000,39.9
4,4,100,3800,91,4200,112100,1291,1392,4000,39.6
4,4,100,3400,65,3800,112100,1291,1392,4000,37.5
2,4,100,3900,51,3900,112100,1291,1392,4000,31.1
12,24,100,3800,105,4600,112100,1291,1392,4000,44.5
8,16,100,3900,105,4500,112100,1291,1392,4000,44.1
8,16,100,3600,65,4400,112100,1291,1392,4000,43.5
6,12,100,3800,95,4400,112100,1291,1392,4000,43.3
6,12,100,3600,65,4200,112100,1291,1392,4000,42
6,12,100,3600,95,4250,112100,1291,1392,4000,40.6
6,12,100,3600,95,4000,112100,1291,1392,4000,38.2
6,12,100,3400,65,3900,112100,1291,1392,4000,37.7
8,16,100,3400,95,3800,112100,1291,1392,4000,36.7
8,16,100,3600,95,5000,84100,1392,1518,3000,41.5
8,8,100,3600,95,4900,84100,1392,1518,3000,41.1
6,12,100,3700,95,4700,84100,1392,1518,3000,38.3
4,8,100,4200,91,4500,84100,1392,1518,3000,37.1
6,6,100,2900,65,4100,84100,1392,1518,3000,36.7
6,6,100,3600,95,4300,84100,1392,1518,3000,36.5
6,6,100,2800,65,4000,84100,1392,1518,3000,35.7
4,4,100,3800,91,4200,84100,1392,1518,3000,35.2
4,4,100,3400,65,3800,84100,1392,1518,3000,33.4
2,4,100,3900,51,3900,84100,1392,1518,3000,27.8
12,24,100,3800,105,4600,84100,1392,1518,3000,39.7
8,16,100,3900,105,4500,84100,1392,1518,3000,39.3
8,16,100,3600,65,4400,84100,1392,1518,3000,38.7
6,12,100,3800,95,4400,84100,1392,1518,3000,38.6
6,12,100,3600,65,4200,84100,1392,1518,3000,37.4
6,12,100,3600,95,4250,84100,1392,1518,3000,36.2
6,12,100,3600,95,4000,84100,1392,1518,3000,34.2
6,12,100,3400,65,3900,84100,1392,1518,3000,33.6
8,16,100,3400,95,3800,84100,1392,1518,3000,32.6
8,16,100,3600,95,5000,448000,1605,1905,8000,92.1
8,8,100,3600,95,4900,448000,1605,1905,8000,91.3
6,12,100,3700,95,4700,448000,1605,1905,8000,84.4
4,8,100,4200,91,4500,448000,1605,1905,8000,81.9
6,6,100,2900,65,4100,448000,1605,1905,8000,81.5
6,6,100,3600,95,4300,448000,1605,1905,8000,80.3
6,6,100,2800,65,4000,448000,1605,1905,8000,78.6
4,4,100,3800,91,4200,448000,1605,1905,8000,77.8
4,4,100,3400,65,3800,448000,1605,1905,8000,73.7
2,4,100,3900,51,3900,448000,1605,1905,8000,61.4
12,24,100,3800,105,4600,448000,1605,1905,8000,88
8,16,100,3900,105,4500,448000,1605,1905,8000,87.2
8,16,100,3600,65,4400,448000,1605,1905,8000,86
6,12,100,3800,95,4400,448000,1605,1905,8000,85.6
6,12,100,3600,65,4200,448000,1605,1905,8000,83.1
6,12,100,3600,95,4250,448000,1605,1905,8000,80.3
