CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
4,4,100,3400,65,3800,256000,1469,1545,8000,104.1
2,4,100,3900,51,3900,256000,1469,1545,8000,86.8
12,24,100,3800,105,4600,256000,1469,1545,8000,123.8
8,16,100,3900,105,4500,256000,1469,1545,8000,122.6
8,16,100,3600,65,4400,256000,1469,1545,8000,120.8
6,12,100,3800,95,4400,256000,1469,1545,8000,120.3
6,12,100,3600,65,4200,256000,1469,1545,8000,116.9
6,12,100,3600,95,4250,256000,1469,1545,8000,113.4
6,12,100,3600,95,4000,256000,1469,1545,8000,106.4
6,12,100,3400,65,3900,256000,1469,1545,8000,105.2
8,16,100,3400,95,3800,256000,1469,1545,8000,101.8
8,16,100,3600,95,5000,256000,1257,1340,8000,101.4
8,8,100,3600,95,4900,256000,1257,1340,8000,100.5
6,12,100,3700,95,4700,256000,1257,1340,8000,93.2
4,8,100,4200,91,4500,256000,1257,1340,8000,90.6
6,6,100,2900,65,4100,256000,1257,1340,8000,89.7
6,6,100,3600,95,4300,256000,1257,1340,8000,88.9
6,6,100,2800,65,4000,256000,1257,1340,8000,87
4,4,100,3800,91,4200,256000,1257,1340,8000,86.1
4,4,100,3400,65,3800,256000,1257,1340,8000,82.1
2,4,100,3900,51,3900,256000,1257,1340,8000,68.3
12,24,100,3800,105,4600,256000,1257,1340,8000,96.9
8,16,100,3900,105,4500,256000,1257,1340,8000,96
8,16,100,3600,65,4400,256000,1257,1340,8000,94.6
6,12,100,3800,95,4400,256000,1257,1340,8000,94.1
6,12,100,3600,65,4200,256000,1257,1340,8000,91.4
6,12,100,3600,95,4250,256000,1257,1340,8000,88.8
6,12,100,3600,95,4000,256000,1257,1340,8000,83.4
6,12,100,3400,65,3900,256000,1257,1340,8000,82.4
8,16,100,3400,95,3800,256000,1257,1340,8000,80.2
8,16,100,3600,95,5000,224000,1168,1244,4000,93.7
8,8,100,3600,95,4900,224000,1168,1244,4000,92.8
6,12,100,3700,95,4700,224000,1168,1244,4000,86.2
4,8,100,4200,91,4500,224000,1168,1244,4000,83.9
6,6,100,2900,65,4100,224000,1168,1244,4000,82.9
6,6,100,3600,95,4300,224000,1168,1244,4000,82.6
6,6,100,2800,65,4000,224000,1168,1244,4000,80.7
4,4,100,3800,91,4200,224000,1168,1244,4000,80.1
4,4,100,3400,65,3800,224000,1168,1244,4000,75.6
2,4,100,3900,51,3900,224000,1168,1244,4000,62.9
12,24,100,3800,105,4600,224000,1168,1244,4000,89.5
8,16,100,3900,105,4500,224000,1168,1244,4000,88.8
8,16,100,3600,65,4400,224000,1168,1244,4000,87.4
6,12,100,3800,95,4400,224000,1168,1244,4000,86.9
6,12,100,3600,65,4200,224000,1168,1244,4000,84.5
6,12,100,3600,95,4250,224000,1168,1244,4000,82
6,12,100,3600,95,4000,224000,1168,1244,4000,76.8
6,12,100,3400,65,3900,224000,1168,1244,4000,76.1
8,16,100,3400,95,3800,224000,1168,1244,4000,73.9
8,16,100,3600,95,5000,616000,1350,1545,11000,165.3
8,8,100,3600,95,4900,616000,1350,1545,11000,163.8
6,12,100,3700,95,4700,616000,1350,1545,11000,151.9
4,8,100,4200,91,4500,616000,1350,1545,11000,147.5
6,6,100,2900,65,4100,616000,1350,1545,11000,146.1
6,6,100,3600,95,4300,616000,1350,1545,11000,144.6
6,6,100,2800,65,4000,616000,1350,1545,11000,141.6
4,4,100,3800,91,4200,616000,1350,1545,11000,140.1
4,4,100,3400,65,3800,616000,1350,1545,11000,132.8
2,4,100,3900,51,3900,616000,1350,1545,11000,110.6
12,24,100,3800,105,4600,616000,1350,1545,11000,157.9
8,16,100,3900,105,4500,616000,1350,1545,11000,156.4
8,16,100,3600,65,4400,616000,1350,1545,11000,154.2
6,12,100,3800,95,4400,616000,1350,1545,11000,153.5
6,12,100,3600,65,4200,616000,1350,1545,11000,149
6,12,100,3600,95,4250,616000,1350,1545,11000,144.6
6,12,100,3600,95,4000,616000,1350,1545,11000,135.7
6,12,100,3400,65,3900,616000,1350,1545,11000,134.2
8,16,100,3400,95,3800,616000,1350,1545,11000,129.8
8,16,100,3600,95,5000,448000,1515,1710,8000,134.3
8,8,100,3600,95,4900,448000,1515,1710,8000,133.1
6,12,100,3700,95,4700,448000,1515,1710,8000,123.5
4,8,100,4200,91,4500,448000,1515,1710,8000,119.9
6,6,100,2900,65,4100,448000,1515,1710,8000,118.7
6,6,100,3600,95,4300,448000,1515,1710,8000,117.5
6,6,100,2800,65,4000,448000,1515,1710,8000,115.1
4,4,100,3800,91,4200,448000,1515,1710,8000,113.9
4,4,100,3400,65,3800,448000,1515,1710,8000,107.9
2,4,100,3900,51,3900,448000,1515,1710,8000,89.9
12,24,100,3800,105,4600,448000,1515,1710,8000,128.3
8,16,100,3900,105,4500,448000,1515,1710,8000,127.1
8,16,100,3600,65,4400,448000,1515,1710,8000,125.3
6,12,100,3800,95,4400,448000,1515,1710,8000,124.7
6,12,100,3600,65,4200,448000,1515,1710,8000,121.1
6,12,100,3600,95,4250,448000,1515,1710,8000,117.5
6,12,100,3600,95,4000,448000,1515,1710,8000,110.3
6,12,100,3400,65,3900,448000,1515,1710,8000,109.1
8,16,100,3400,95,3800,448000,1515,1710,8000,105.5
8,16,100,3600,95,5000,484400,1481,1582,11000,129.1
8,8,100,3600,95,4900,484400,1481,1582,11000,128
6,12,100,3700,95,4700,484400,1481,1582,11000,119
4,8,100,4200,91,4500,484400,1481,1582,11000,115
6,6,100,2900,65,4100,484400,1481,1582,11000,114.1
6,6,100,3600,95,4300,484400,1481,1582,11000,113.8
6,6,100,2800,65,4000,484400,1481,1582,11000,110.9
4,4,100,3800,91,4200,484400,1481,1582,11000,109.7
4,4,100,3400,65,3800,484400,1481,1582,11000,104.2
2,4,100,3900,51,3900,484400,1481,1582,11000,86.7
12,24,100,3800,105,4600,484400,1481,1582,11000,123.3
8,16,100,3900,105,4500,484400,1481,1582,11000,122.2
8,16,100,3600,65,4400,484400,1481,1582,11000,120.5
6,12,100,3800,95,4400,484400,1481,1582,11000,119.9
6,12,100,3600,65,4200,484400,1481,1582,11000,116.4
6,12,100,3600,95,4250,484400,1481,1582,11000,112.9
6,12,100,3600,95,4000,484400,1481,1582,11000,106.6
6,12,100,3400,65,3900,484400,1481,1582,11000,104.9
8,16,100,3400,95,3800,484400,1481,1582,11000,101.9
8,16,100,3600,95,5000,336600,1000,1089,12000,127.8
8,8,100,3600,95,4900,336600,1000,1089,12000,126.7
6,12,100,3700,95,4700,336600,1000,1089,12000,117.5
4,8,100,4200,91,4500,336600,1000,1089,12000,114.1
6,6,100,2900,65,4100,336600,1000,1089,12000,113
6,6,100,3600,95,4300,336600,1000,1089,12000,111.8
6,6,100,2800,65,4000,336600,1000,1089,12000,109.5
4,4,100,3800,91,4200,336600,1000,1089,12000,108.4
4,4,100,3400,65,3800,336600,1000,1089,12000,102.7
2,4,100,3900,51,3900,336600,1000,1089,12000,85.6
12,24,100,3800,105,4600,336600,1000,1089,12000,122.1
8,16,100,3900,105,4500,336600,1000,1089,12000,121
8,16,100,3600,65,4400,336600,1000,1089,12000,119.3
6,12,100,3800,95,4400,336600,1000,1089,12000,118.7
6,12,100,3600,65,4200,336600,1000,1089,12000,115.3
6,12,100,3600,95,4250,336600,1000,1089,12000,111.8
6,12,100,3600,95,4000,336600,1000,1089,12000,105
6,12,100,3400,65,3900,336600,1000,1089,12000,103.8
8,16,100,3400,95,3800,336600,1000,1089,12000,100.4
8,16,100,3600,95,5000,448000,1605,1770,8000,126.5
8,8,100,3600,95,4900,448000,1605,1770,8000,125.4
6,12,100,3700,95,4700,448000,1605,1770,8000,116.3
4,8,100,4200,91,4500,448000,1605,1770,8000,112.9
6,6,100,2900,65,4100,448000,1605,1770,8000,111.8
6,6,100,3600,95,4300,448000,1605,1770,8000,110.7
6,6,100,2800,65,4000,448000,1605,1770,8000,108.4
4,4,100,3800,91,4200,448000,1605,1770,8000,107.3
4,4,100,3400,65,3800,448000,1605,1770,8000,101.7
2,4,100,3900,51,3900,448000,1605,1770,8000,84.7
12,24,100,3800,105,4600,448000,1605,1770,8000,120.9
8,16,100,3900,105,4500,448000,1605,1770,8000,119.7
8,16,100,3600,65,4400,448000,1605,1770,8000,118.1
6,12,100,3800,95,4400,448000,1605,1770,8000,117.5
6,12,100,3600,65,4200,448000,1605,1770,8000,114.1
6,12,100,3600,95,4250,448000,1605,1770,8000,110.7
6,12,100,3600,95,4000,448000,1605,1770,8000,103.9
6,12,100,3400,65,3900,448000,1605,1770,8000,102.8
8,16,100,3400,95,3800,448000,1605,1770,8000,99.4
8,16,100,3600,95,5000,448000,1410,1620,8000,121.4
8,8,100,3600,95,4900,448000,1410,1620,8000,120.3
6,12,100,3700,95,4700,448000,1410,1620,8000,111.6
4,8,100,4200,91,4500,448000,1410,1620,8000,108.3
6,6,100,2900,65,4100,448000,1410,1620,8000,107.3
6,6,100,3600,95,4300,448000,1410,1620,8000,106.2
6,6,100,2800,65,4000,448000,1410,1620,8000,104
4,4,100,3800,91,4200,448000,1410,1620,8000,102.9
4,4,100,3400,65,3800,448000,1410,1620,8000,97.5
2,4,100,3900,51,3900,448000,1410,1620,8000,81.3
12,24,100,3800,105,4600,448000,1410,1620,8000,115.9
8,16,100,3900,105,4500,448000,1410,1620,8000,114.9
8,16,100,3600,65,4400,448000,1410,1620,8000,113.2
6,12,100,3800,95,4400,448000,1410,1620,8000,112.7
6,12,100,3600,65,4200,448000,1410,1620,8000,109.4
6,12,100,3600,95,4250,448000,1410,1620,8000,106.2
6,12,100,3600,95,4000,448000,1410,1620,8000,99.7
6,12,100,3400,65,3900,448000,1410,1620,8000,98.6
8,16,100,3400,95,3800,448000,1410,1620,8000,95.3
8,16,100,3600,95,5000,352300,1607,1733,8000,120.1
8,8,100,3600,95,4900,352300,1607,1733,8000,119
6,12,100,3700,95,4700,352300,1607,1733,8000,111
4,8,100,4200,91,4500,352300,1607,1733,8000,107.9
6,6,100,2900,65,4100,352300,1607,1733,8000,106.1
6,6,100,3600,95,4300,352300,1607,1733,8000,105
6,6,100,2800,65,4000,352300,1607,1733,8000,103
4,4,100,3800,91,4200,352300,1607,1733,8000,102.5
4,4,100,3400,65,3800,352300,1607,1733,8000,96.7
2,4,100,3900,51,3900,352300,1607,1733,8000,81
12,24,100,3800,105,4600,352300,1607,1733,8000,114.7
8,16,100,3900,105,4500,352300,1607,1733,8000,113.6
8,16,100,3600,65,4400,352300,1607,1733,8000,112
6,12,100,3800,95,4400,352300,1607,1733,8000,111.5
6,12,100,3600,65,4200,352300,1607,1733,8000,108.3
6,12,100,3600,95,4250,352300,1607,1733,8000,105
6,12,100,3600,95,4000,352300,1607,1733,8000,98.6
6,12,100,3400,65,3900,352300,1607,1733,8000,97.5
8,16,100,3400,95,3800,352300,1607,1733,8000,94.2
8,16,100,3600,95,5000,448000,1470,1650,8000,116.2
8,8,100,3600,95,4900,448000,1470,1650,8000,115.2
6,12,100,3700,95,4700,448000,1470,1650,8000,106.8
4,8,100,4200,91,4500,448000,1470,1650,8000,103.7
6,6,100,2900,65,4100,448000,1470,1650,8000,102.7
6,6,100,3600,95,4300,448000,1470,1650,8000,101.7
6,6,100,2800,65,4000,448000,1470,1650,8000,99.6
4,4,100,3800,91,4200,448000,1470,1650,8000,98.5
4,4,100,3400,65,3800,448000,1470,1650,8000,93.4
2,4,100,3900,51,3900,448000,1470,1650,8000,77.8
12,24,100,3800,105,4600,448000,1470,1650,8000,111
8,16,100,3900,105,4500,448000,1470,1650,8000,110
8,16,100,3600,65,4400,448000,1470,1650,8000,108.4
6,12,100,3800,95,4400,448000,1470,1650,8000,107.9
6,12,100,3600,65,4200,448000,1470,1650,8000,104.8
6,12,100,3600,95,4250,448000,1470,1650,8000,101.7
6,12,100,3600,95,4000,448000,1470,1650,8000,95.4
6,12,100,3400,65,3900,448000,1470,1650,8000,94.4
8,16,100,3400,95,3800,448000,1470,1650,8000,91.3
8,16,100,3600,95,5000,336000,1365,1680,6000,112.3
8,8,100,3600,95,4900,336000,1365,1680,6000,111.3
6,12,100,3700,95,4700,336000,1365,1680,6000,103.3
4,8,100,4200,91,4500,336000,1365,1680,6000,100.3
6,6,100,2900,65,4100,336000,1365,1680,6000,99.3
6,6,100,3600,95,4300,336000,1365,1680,6000,98.3
6,6,100,2800,65,4000,336000,1365,1680,6000,96.3
4,4,100,3800,91,4200,336000,1365,1680,6000,95.3
4,4,100,3400,65,3800,336000,1365,1680,6000,90.2
2,4,100,3900,51,3900,336000,1365,1680,6000,75.2
12,24,100,3800,105,4600,336000,1365,1680,6000,107.3
8,16,100,3900,105,4500,336000,1365,1680,6000,106.3
8,16,100,3600,65,4400,336000,1365,1680,6000,104.8
6,12,100,3800,95,4400,336000,1365,1680,6000,104.3
6,12,100,3600,65,4200,336000,1365,1680,6000,101.3
6,12,100,3600,95,4250,336000,1365,1680,6000,98.3
6,12,100,3600,95,4000,336000,1365,1680,6000,92.2
6,12,100,3400,65,3900,336000,1365,1680,6000,91.2
8,16,100,3400,95,3800,336000,1365,1680,6000,88.2
8,16,100,3600,95,5000,256300,1607,1683,8000,109.7
8,8,100,3600,95,4900,256300,1607,1683,8000,108.8
6,12,100,3700,95,4700,256300,1607,1683,8000,100.9
4,8,100,4200,91,4500,256300,1607,1683,8000,98.5
6,6,100,2900,65,4100,256300,1607,1683,8000,97
6,6,100,3600,95,4300,256300,1607,1683,8000,96.1
6,6,100,2800,65,4000,256300,1607,1683,8000,94.5
4,4,100,3800,91,4200,256300,1607,1683,8000,93.8
4,4,100,3400,65,3800,256300,1607,1683,8000,88.3
2,4,100,3900,51,3900,256300,1607,1683,8000,73.6
12,24,100,3800,105,4600,256300,1607,1683,8000,104.8
8,16,100,3900,105,4500,256300,1607,1683,8000,103.9
8,16,100,3600,65,4400,256300,1607,1683,8000,102.4
6,12,100,3800,95,4400,256300,1607,1683,8000,101.9
6,12,100,3600,65,4200,256300,1607,1683,8000,99
6,12,100,3600,95,4250,256300,1607,1683,8000,96
6,12,100,3600,95,4000,256300,1607,1683,8000,90.2
6,12,100,3400,65,3900,256300,1607,1683,8000,89.1
8,16,100,3400,95,3800,256300,1607,1683,8000,86.8
8,16,100,3600,95,5000,256300,1506,1683,8000,100.7
8,8,100,3600,95,4900,256300,1506,1683,8000,99.8
6,12,100,3700,95,4700,256300,1506,1683,8000,93.2
4,8,100,4200,91,4500,256300,1506,1683,8000,90.1
6,6,100,2900,65,4100,256300,1506,1683,8000,89
6,6,100,3600,95,4300,256300,1506,1683,8000,88.6
6,6,100,2800,65,4000,256300,1506,1683,8000,86.5
4,4,100,3800,91,4200,256300,1506,1683,8000,85.9
4,4,100,3400,65,3800,256300,1506,1683,8000,81.5
2,4,100,3900,51,3900,256300,1506,1683,8000,67.5
12,24,100,3800,105,4600,256300,1506,1683,8000,96.2
8,16,100,3900,105,4500,256300,1506,1683,8000,95.3
8,16,100,3600,65,4400,256300,1506,1683,8000,94
6,12,100,3800,95,4400,256300,1506,1683,8000,93.5
6,12,100,3600,65,4200,256300,1506,1683,8000,90.8
6,12,100,3600,95,4250,256300,1506,1683,8000,88.1
6,12,100,3600,95,4000,256300,1506,1683,8000,82.8
6,12,100,3400,65,3900,256300,1506,1683,8000,81.8
8,16,100,3400,95,3800,256300,1506,1683,8000,79.1
8,16,100,3600,95,5000,288000,1500,1770,6000,100.7
8,8,100,3600,95,4900,288000,1500,1770,6000,99.8
6,12,100,3700,95,4700,288000,1500,1770,6000,92.6
4,8,100,4200,91,4500,288000,1500,1770,6000,89.9
6,6,100,2900,65,4100,288000,1500,1770,6000,89
6,6,100,3600,95,4300,288000,1500,1770,6000,88.1
6,6,100,2800,65,4000,288000,1500,1770,6000,86.3
4,4,100,3800,91,4200,288000,1500,1770,6000,85.4
4,4,100,3400,65,3800,288000,1500,1770,6000,80.9
2,4,100,3900,51,3900,288000,1500,1770,6000,67.4
12,24,100,3800,105,4600,288000,1500,1770,6000,96.2
8,16,100,3900,105,4500,288000,1500,1770,6000,95.3
8,16,100,3600,65,4400,288000,1500,1770,6000,94
6,12,100,3800,95,4400,288000,1500,1770,6000,93.5
6,12,100,3600,65,4200,288000,1500,1770,6000,90.8
6,12,100,3600,95,4250,288000,1500,1770,6000,88.1
6,12,100,3600,95,4000,288000,1500,1770,6000,82.7
6,12,100,3400,65,3900,288000,1500,1770,6000,81.8
8,16,100,3400,95,3800,288000,1500,1770,6000,79.1
8,16,100,3600,95,5000,336000,1530,1785,6000,99.4
8,8,100,3600,95,4900,336000,1530,1785,6000,98.5
6,12,100,3700,95,4700,336000,1530,1785,6000,91.4
4,8,100,4200,91,4500,336000,1530,1785,6000,88.7
6,6,100,2900,65,4100,336000,1530,1785,6000,87.9
6,6,100,3600,95,4300,336000,1530,1785,6000,87
6,6,100,2800,65,4000,336000,1530,1785,6000,85.2
4,4,100,3800,91,4200,336000,1530,1785,6000,84.3
4,4,100,3400,65,3800,336000,1530,1785,6000,79.9
2,4,100,3900,51,3900,336000,1530,1785,6000,66.6
12,24,100,3800,105,4600,336000,1530,1785,6000,95
8,16,100,3900,105,4500,336000,1530,1785,6000,94.1
8,16,100,3600,65,4400,336000,1530,1785,6000,92.8
6,12,100,3800,95,4400,336000,1530,1785,6000,92.3
6,12,100,3600,65,4200,336000,1530,1785,6000,89.7
6,12,100,3600,95,4250,336000,1530,1785,6000,87
6,12,100,3600,95,4000,336000,1530,1785,6000,81.6
6,12,100,3400,65,3900,336000,1530,1785,6000,80.8
8,16,100,3400,95,3800,336000,1530,1785,6000,78.1
8,16,100,3600,95,5000,336600,1000,1076,6000,99.4
8,8,100,3600,95,4900,336600,1000,1076,6000,98.5
6,12,100,3700,95,4700,336600,1000,1076,6000,91.4
4,8,100,4200,91,4500,336600,1000,1076,6000,88.7
6,6,100,2900,65,4100,336600,1000,1076,6000,87.9
6,6,100,3600,95,4300,336600,1000,1076,6000,87
6,6,100,2800,65,4000,336600,1000,1076,6000,85.2
4,4,100,3800,91,4200,336600,1000,1076,6000,84.3
4,4,100,3400,65,3800,336600,1000,1076,6000,79.9
2,4,100,3900,51,3900,336600,1000,1076,6000,66.6
12,24,100,3800,105,4600,336600,1000,1076,6000,95
8,16,100,3900,105,4500,336600,1000,1076,6000,94.1
8,16,100,3600,65,4400,336600,1000,1076,6000,92.8
6,12,100,3800,95,4400,336600,1000,1076,6000,92.3
6,12,100,3600,65,4200,336600,1000,1076,6000,89.7
6,12,100,3600,95,4250,336600,1000,1076,6000,87
6,12,100,3600,95,4000,336600,1000,1076,6000,81.6
6,12,100,3400,65,3900,336600,1000,1076,6000,80.8
8,16,100,3400,95,3800,336600,1000,1076,6000,78.1
8,16,100,3600,95,5000,192100,1530,1785,6000,96.8
8,8,100,3600,95,4900,192100,1530,1785,6000,96
6,12,100,3700,95,4700,192100,1530,1785,6000,89
4,8,100,4200,91,4500,192100,1530,1785,6000,86.4
6,6,100,2900,65,4100,192100,1530,1785,6000,85.6
6,6,100,3600,95,4300,192100,1530,1785,6000,84.7
6,6,100,2800,65,4000,192100,1530,1785,6000,83
4,4,100,3800,91,4200,192100,1530,1785,6000,82.1
4,4,100,3400,65,3800,192100,1530,1785,6000,77.8
2,4,100,3900,51,3900,192100,1530,1785,6000,64.8
12,24,100,3800,105,4600,192100,1530,1785,6000,92.5
8,16,100,3900,105,4500,192100,1530,1785,6000,91.6
8,16,100,3600,65,4400,192100,1530,1785,6000,90.3
6,12,100,3800,95,4400,192100,1530,1785,6000,89.9
6,12,100,3600,65,4200,192100,1530,1785,6000,87.3
6,12,100,3600,95,4250,192100,1530,1785,6000,84.7
6,12,100,3600,95,4000,192100,1530,1785,6000,79.5
6,12,100,3400,65,3900,192100,1530,1785,6000,78.7
8,16,100,3400,95,3800,192100,1530,1785,6000,76.1
8,16,100,3600,95,5000,192200,1506,1709,6000,94.2
8,8,100,3600,95,4900,192200,1506,1709,6000,93.4
6,12,100,3700,95,4700,192200,1506,1709,6000,86.7
4,8,100,4200,91,4500,192200,1506,1709,6000,84.7
6,6,100,2900,65,4100,192200,1506,1709,6000,83.3
6,6,100,3600,95,4300,192200,1506,1709,6000,82.6
6,6,100,2800,65,4000,192200,1506,1709,6000,81.3
4,4,100,3800,91,4200,192200,1506,1709,6000,80
4,4,100,3400,65,3800,192200,1506,1709,6000,75.8
2,4,100,3900,51,3900,192200,1506,1709,6000,63.5
12,24,100,3800,105,4600,192200,1506,1709,6000,90
8,16,100,3900,105,4500,192200,1506,1709,6000,89.2
8,16,100,3600,65,4400,192200,1506,1709,6000,87.9
6,12,100,3800,95,4400,192200,1506,1709,6000,87.5
6,12,100,3600,65,4200,192200,1506,1709,6000,85
6,12,100,3600,95,4250,192200,1506,1709,6000,82.5
6,12,100,3600,95,4000,192200,1506,1709,6000,77.8
6,12,100,3400,65,3900,192200,1506,1709,6000,76.6
8,16,100,3400,95,3800,192200,1506,1709,6000,74.2
8,16,100,3600,95,5000,224400,1127,1216,4000,83.9
8,8,100,3600,95,4900,224400,1127,1216,4000,83.2
6,12,100,3700,95,4700,224400,1127,1216,4000,77.2
4,8,100,4200,91,4500,224400,1127,1216,4000,74.9
6,6,100,2900,65,4100,224400,1127,1216,4000,74.2
6,6,100,3600,95,4300,224400,1127,1216,4000,73.4
6,6,100,2800,65,4000,224400,1127,1216,4000,71.9
4,4,100,3800,91,4200,224400,1127,1216,4000,71.2
4,4,100,3400,65,3800,224400,1127,1216,4000,67.4
2,4,100,3900,51,3900,224400,1127,1216,4000,56.2
12,24,100,3800,105,4600,224400,1127,1216,4000,80.2
8,16,100,3900,105,4500,224400,1127,1216,4000,79.4
8,16,100,3600,65,4400,224400,1127,1216,4000,78.3
6,12,100,3800,95,4400,224400,1127,1216,4000,77.9
6,12,100,3600,65,4200,224400,1127,1216,4000,75.7
6,12,100,3600,95,4250,224400,1127,1216,4000,73.4
6,12,100,3600,95,4000,224400,1127,1216,4000,68.9
6,12,100,3400,65,3900,224400,1127,1216,4000,68.2
8,16,100,3400,95,3800,224400,1127,1216,4000,65.9
8,16,100,3600,95,5000,160200,1506,1709,5000,82.6
8,8,100,3600,95,4900,160200,1506,1709,5000,81.9
6,12,100,3700,95,4700,160200,1506,1709,5000,76.2
4,8,100,4200,91,4500,160200,1506,1709,5000,74.1
6,6,100,2900,65,4100,160200,1506,1709,5000,73
6,6,100,3600,95,4300,160200,1506,1709,5000,72.3
6,6,100,2800,65,4000,160200,1506,1709,5000,71.3
4,4,100,3800,91,4200,160200,1506,1709,5000,70
4,4,100,3400,65,3800,160200,1506,1709,5000,66.4
2,4,100,3900,51,3900,160200,1506,1709,5000,55.7
12,24,100,3800,105,4600,160200,1506,1709,5000,78.9
8,16,100,3900,105,4500,160200,1506,1709,5000,78.2
8,16,100,3600,65,4400,160200,1506,1709,5000,77.1
6,12,100,3800,95,4400,160200,1506,1709,5000,76.7
6,12,100,3600,65,4200,160200,1506,1709,5000,74.5
6,12,100,3600,95,4250,160200,1506,1709,5000,72.3
6,12,100,3600,95,4000,160200,1506,1709,5000,68
6,12,100,3400,65,3900,160200,1506,1709,5000,67.1
8,16,100,3400,95,3800,160200,1506,1709,5000,65.1
8,16,100,3600,95,5000,224400,1050,1178,4000,78.8
8,8,100,3600,95,4900,224400,1050,1178,4000,78.1
6,12,100,3700,95,4700,224400,1050,1178,4000,72.4
4,8,100,4200,91,4500,224400,1050,1178,4000,70.3
6,6,100,2900,65,4100,224400,1050,1178,4000,69.6
6,6,100,3600,95,4300,224400,1050,1178,4000,68.9
6,6,100,2800,65,4000,224400,1050,1178,4000,67.5
4,4,100,3800,91,4200,224400,1050,1178,4000,66.8
4,4,100,3400,65,3800,224400,1050,1178,4000,63.3
2,4,100,3900,51,3900,224400,1050,1178,4000,52.7
12,24,100,3800,105,4600,224400,1050,1178,4000,75.2
8,16,100,3900,105,4500,224400,1050,1178,4000,74.5
8,16,100,3600,65,4400,224400,1050,1178,4000,73.5
6,12,100,3800,95,4400,224400,1050,1178,4000,73.1
6,12,100,3600,65,4200,224400,1050,1178,4000,71
6,12,100,3600,95,4250,224400,1050,1178,4000,68.9
6,12,100,3600,95,4000,224400,1050,1178,4000,64.7
6,12,100,3400,65,3900,224400,1050,1178,4000,64
8,16,100,3400,95,3800,224400,1050,1178,4000,61.9
8,16,100,3600,95,5000,112100,1291,1392,4000,59.4
8,8,100,3600,95,4900,112100,1291,1392,4000,58.9
6,12,100,3700,95,4700,112100,1291,1392,4000,54.9
4,8,100,4200,91,4500,112100,1291,1392,4000,53.1
6,6,100,2900,65,4100,112100,1291,1392,4000,52.5
6,6,100,3600,95,4300,112100,1291,1392,4000,52.3
6,6,100,2800,65,4000,112100,1291,1392,4000,50.9
4,4,100,3800,91,4200,112100,1291,1392,4000,50.6
4,4,100,3400,65,3800,112100,1291,1392,4000,48
2,4,100,3900,51,3900,112100,1291,1392,4000,39.9
12,24,100,3800,105,4600,112100,1291,1392,4000,56.7
8,16,100,3900,105,4500,112100,1291,1392,4000,56.2
8,16,100,3600,65,4400,112100,1291,1392,4000,55.4
6,12,100,3800,95,4400,112100,1291,1392,4000,55.1
6,12,100,3600,65,4200,112100,1291,1392,4000,53.6
6,12,100,3600,95,4250,112100,1291,1392,4000,52
6,12,100,3600,95,4000,112100,1291,1392,4000,48.9
6,12,100,3400,65,3900,112100,1291,1392,4000,48.2
8,16,100,3400,95,3800,112100,1291,1392,4000,46.8
8,16,100,3600,95,5000,84100,1392,1518,3000,52.9
8,8,100,3600,95,4900,84100,1392,1518,3000,52.5
6,12,100,3700,95,4700,84100,1392,1518,3000,48.9
4,8,100,4200,91,4500,84100,1392,1518,3000,47.5
6,6,100,2900,65,4100,84100,1392,1518,3000,46.8
6,6,100,3600,95,4300,84100,1392,1518,3000,46.3
6,6,100,2800,65,4000,84100,1392,1518,3000,45.4
4,4,100,3800,91,4200,84100,1392,1518,3000,45.2
4,4,100,3400,65,3800,84100,1392,1518,3000,42.5
2,4,100,3900,51,3900,84100,1392,1518,3000,35.6
12,24,100,3800,105,4600,84100,1392,1518,3000,50.6
8,16,100,3900,105,4500,84100,1392,1518,3000,50.1
8,16,100,3600,65,4400,84100,1392,1518,3000,49.4
6,12,100,3800,95,4400,84100,1392,1518,3000,49.2
6,12,100,3600,65,4200,84100,1392,1518,3000,47.7
6,12,100,3600,95,4250,84100,1392,1518,3000,46.3
6,12,100,3600,95,4000,84100,1392,1518,3000,43.6
6,12,100,3400,65,3900,84100,1392,1518,3000,43
8,16,100,3400,95,3800,84100,1392,1518,3000,41.7
8,16,100,3600,95,5000,448000,1605,1905,8000,117.5
8,8,100,3600,95,4900,448000,1605,1905,8000,116.4
6,12,100,3700,95,4700,448000,1605,1905,8000,108
4,8,100,4200,91,4500,448000,1605,1905,8000,104.9
6,6,100,2900,65,4100,448000,1605,1905,8000,103.9
6,6,100,3600,95,4300,448000,1605,1905,8000,102.8
6,6,100,2800,65,4000,448000,1605,1905,8000,100.7
4,4,100,3800,91,4200,448000,1605,1905,8000,99.6
4,4,100,3400,65,3800,448000,1605,1905,8000,94.4
2,4,100,3900,51,3900,448000,1605,1905,8000,78.7
12,24,100,3800,105,4600,448000,1605,1905,8000,112.2
8,16,100,3900,105,4500,448000,1605,1905,8000,111.2
8,16,100,3600,65,4400,448000,1605,1905,8000,109.6
6,12,100,3800,95,4400,448000,1605,1905,8000,109.1
6,12,100,3600,65,4200,448000,1605,1905,8000,106
6,12,100,3600,95,4250,448000,1605,1905,8000,102.8
6,12,100,3600,95,4000,448000,1605,1905,8000,96.5
6,12,100,3400,65,3900,448000,1605,1905,8000,95.4
