CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
4,4,100,3800,91,4200,256000,1469,1545,8000,50.8
4,4,100,3400,65,3800,256000,1469,1545,8000,48.1
2,4,100,3900,51,3900,256000,1469,1545,8000,40.1
12,24,100,3800,105,4600,256000,1469,1545,8000,57.1
8,16,100,3900,105,4500,256000,1469,1545,8000,56.6
8,16,100,3600,65,4400,256000,1469,1545,8000,55.8
6,12,100,3800,95,4400,256000,1469,1545,8000,55.5
6,12,100,3600,65,4200,256000,1469,1545,8000,53.9
6,12,100,3600,95,4250,256000,1469,1545,8000,52.4
6,12,100,3600,95,4000,256000,1469,1545,8000,49.2
6,12,100,3400,65,3900,256000,1469,1545,8000,48.6
8,16,100,3400,95,3800,256000,1469,1545,8000,47
8,16,100,3600,95,5000,256000,1257,1340,8000,42.8
8,8,100,3600,95,4900,256000,1257,1340,8000,42.4
6,12,100,3700,95,4700,256000,1257,1340,8000,39.4
4,8,100,4200,91,4500,256000,1257,1340,8000,38.3
6,6,100,2900,65,4100,256000,1257,1340,8000,37.8
6,6,100,3600,95,4300,256000,1257,1340,8000,37.5
6,6,100,2800,65,4000,256000,1257,1340,8000,36.7
4,4,100,3800,91,4200,256000,1257,1340,8000,36.4
4,4,100,3400,65,3800,256000,1257,1340,8000,34.4
2,4,100,3900,51,3900,256000,1257,1340,8000,28.7
12,24,100,3800,105,4600,256000,1257,1340,8000,40.9
8,16,100,3900,105,4500,256000,1257,1340,8000,40.5
8,16,100,3600,65,4400,256000,1257,1340,8000,39.9
6,12,100,3800,95,4400,256000,1257,1340,8000,39.7
6,12,100,3600,65,4200,256000,1257,1340,8000,38.6
6,12,100,3600,95,4250,256000,1257,1340,8000,37.5
6,12,100,3600,95,4000,256000,1257,1340,8000,35.2
6,12,100,3400,65,3900,256000,1257,1340,8000,34.8
8,16,100,3400,95,3800,256000,1257,1340,8000,33.7
8,16,100,3600,95,5000,224000,1168,1244,4000,38.8
8,8,100,3600,95,4900,224000,1168,1244,4000,38.4
6,12,100,3700,95,4700,224000,1168,1244,4000,35.7
4,8,100,4200,91,4500,224000,1168,1244,4000,34.7
6,6,100,2900,65,4100,224000,1168,1244,4000,34.3
6,6,100,3600,95,4300,224000,1168,1244,4000,34
6,6,100,2800,65,4000,224000,1168,1244,4000,33.3
4,4,100,3800,91,4200,224000,1168,1244,4000,32.9
4,4,100,3400,65,3800,224000,1168,1244,4000,31.2
2,4,100,3900,51,3900,224000,1168,1244,4000,26
12,24,100,3800,105,4600,224000,1168,1244,4000,37
8,16,100,3900,105,4500,224000,1168,1244,4000,36.7
8,16,100,3600,65,4400,224000,1168,1244,4000,36.2
6,12,100,3800,95,4400,224000,1168,1244,4000,36
6,12,100,3600,65,4200,224000,1168,1244,4000,35
6,12,100,3600,95,4250,224000,1168,1244,4000,34
6,12,100,3600,95,4000,224000,1168,1244,4000,31.9
6,12,100,3400,65,3900,224000,1168,1244,4000,31.5
8,16,100,3400,95,3800,224000,1168,1244,4000,30.5
8,16,100,3600,95,5000,616000,1350,1545,11000,106.7
8,8,100,3600,95,4900,616000,1350,1545,11000,105.8
6,12,100,3700,95,4700,616000,1350,1545,11000,98.2
4,8,100,4200,91,4500,616000,1350,1545,11000,95.4
6,6,100,2900,65,4100,616000,1350,1545,11000,94.3
6,6,100,3600,95,4300,616000,1350,1545,11000,93.5
6,6,100,2800,65,4000,616000,1350,1545,11000,91.5
4,4,100,3800,91,4200,616000,1350,1545,11000,90.6
4,4,100,3400,65,3800,616000,1350,1545,11000,85.9
2,4,100,3900,51,3900,616000,1350,1545,11000,71.5
12,24,100,3800,105,4600,616000,1350,1545,11000,102
8,16,100,3900,105,4500,616000,1350,1545,11000,100.9
8,16,100,3600,65,4400,616000,1350,1545,11000,99.6
6,12,100,3800,95,4400,616000,1350,1545,11000,99.1
6,12,100,3600,65,4200,616000,1350,1545,11000,96.2
6,12,100,3600,95,4250,616000,1350,1545,11000,93.5
6,12,100,3600,95,4000,616000,1350,1545,11000,87.7
6,12,100,3400,65,3900,616000,1350,1545,11000,86.8
8,16,100,3400,95,3800,616000,1350,1545,11000,83.9
8,16,100,3600,95,5000,448000,1515,1710,8000,98.8
8,8,100,3600,95,4900,448000,1515,1710,8000,97.8
6,12,100,3700,95,4700,448000,1515,1710,8000,91
4,8,100,4200,91,4500,448000,1515,1710,8000,88.3
6,6,100,2900,65,4100,448000,1515,1710,8000,87.3
6,6,100,3600,95,4300,448000,1515,1710,8000,86.6
6,6,100,2800,65,4000,448000,1515,1710,8000,84.8
4,4,100,3800,91,4200,448000,1515,1710,8000,83.8
4,4,100,3400,65,3800,448000,1515,1710,8000,79.5
2,4,100,3900,51,3900,448000,1515,1710,8000,66.2
12,24,100,3800,105,4600,448000,1515,1710,8000,94.3
8,16,100,3900,105,4500,448000,1515,1710,8000,93.5
8,16,100,3600,65,4400,448000,1515,1710,8000,92.2
6,12,100,3800,95,4400,448000,1515,1710,8000,91.7
6,12,100,3600,65,4200,448000,1515,1710,8000,89
6,12,100,3600,95,4250,448000,1515,1710,8000,86.6
6,12,100,3600,95,4000,448000,1515,1710,8000,81.3
6,12,100,3400,65,3900,448000,1515,1710,8000,80.3
8,16,100,3400,95,3800,448000,1515,1710,8000,77.7
8,16,100,3600,95,5000,484400,1481,1582,11000,97
8,8,100,3600,95,4900,484400,1481,1582,11000,96
6,12,100,3700,95,4700,484400,1481,1582,11000,89.3
4,8,100,4200,91,4500,484400,1481,1582,11000,86.4
6,6,100,2900,65,4100,484400,1481,1582,11000,85.7
6,6,100,3600,95,4300,484400,1481,1582,11000,85
6,6,100,2800,65,4000,484400,1481,1582,11000,83.2
4,4,100,3800,91,4200,484400,1481,1582,11000,82.3
4,4,100,3400,65,3800,484400,1481,1582,11000,78
2,4,100,3900,51,3900,484400,1481,1582,11000,65
12,24,100,3800,105,4600,484400,1481,1582,11000,92.6
8,16,100,3900,105,4500,484400,1481,1582,11000,91.7
8,16,100,3600,65,4400,484400,1481,1582,11000,90.5
6,12,100,3800,95,4400,484400,1481,1582,11000,90
6,12,100,3600,65,4200,484400,1481,1582,11000,87.4
6,12,100,3600,95,4250,484400,1481,1582,11000,85
6,12,100,3600,95,4000,484400,1481,1582,11000,79.7
6,12,100,3400,65,3900,484400,1481,1582,11000,78.8
8,16,100,3400,95,3800,484400,1481,1582,11000,76.3
8,16,100,3600,95,5000,336600,1000,1089,12000,96.5
8,8,100,3600,95,4900,336600,1000,1089,12000,95.5
6,12,100,3700,95,4700,336600,1000,1089,12000,88.8
4,8,100,4200,91,4500,336600,1000,1089,12000,86.2
6,6,100,2900,65,4100,336600,1000,1089,12000,85.3
6,6,100,3600,95,4300,336600,1000,1089,12000,84.5
6,6,100,2800,65,4000,336600,1000,1089,12000,82.7
4,4,100,3800,91,4200,336600,1000,1089,12000,81.9
4,4,100,3400,65,3800,336600,1000,1089,12000,77.5
2,4,100,3900,51,3900,336600,1000,1089,12000,64.6
12,24,100,3800,105,4600,336600,1000,1089,12000,92.1
8,16,100,3900,105,4500,336600,1000,1089,12000,91.3
8,16,100,3600,65,4400,336600,1000,1089,12000,90
6,12,100,3800,95,4400,336600,1000,1089,12000,89.5
6,12,100,3600,65,4200,336600,1000,1089,12000,87
6,12,100,3600,95,4250,336600,1000,1089,12000,84.5
6,12,100,3600,95,4000,336600,1000,1089,12000,79.4
6,12,100,3400,65,3900,336600,1000,1089,12000,78.5
8,16,100,3400,95,3800,336600,1000,1089,12000,75.9
8,16,100,3600,95,5000,448000,1605,1770,8000,96
8,8,100,3600,95,4900,448000,1605,1770,8000,95
6,12,100,3700,95,4700,448000,1605,1770,8000,88.4
4,8,100,4200,91,4500,448000,1605,1770,8000,85.8
6,6,100,2900,65,4100,448000,1605,1770,8000,84.8
6,6,100,3600,95,4300,448000,1605,1770,8000,84.1
6,6,100,2800,65,4000,448000,1605,1770,8000,82.3
4,4,100,3800,91,4200,448000,1605,1770,8000,81.4
4,4,100,3400,65,3800,448000,1605,1770,8000,77.2
2,4,100,3900,51,3900,448000,1605,1770,8000,64.4
12,24,100,3800,105,4600,448000,1605,1770,8000,91.6
8,16,100,3900,105,4500,448000,1605,1770,8000,90.8
8,16,100,3600,65,4400,448000,1605,1770,8000,89.6
6,12,100,3800,95,4400,448000,1605,1770,8000,89.1
6,12,100,3600,65,4200,448000,1605,1770,8000,86.5
6,12,100,3600,95,4250,448000,1605,1770,8000,84.1
6,12,100,3600,95,4000,448000,1605,1770,8000,78.9
6,12,100,3400,65,3900,448000,1605,1770,8000,78.1
8,16,100,3400,95,3800,448000,1605,1770,8000,75.5
8,16,100,3600,95,5000,448000,1410,1620,8000,93.8
8,8,100,3600,95,4900,448000,1410,1620,8000,92.9
6,12,100,3700,95,4700,448000,1410,1620,8000,86.4
4,8,100,4200,91,4500,448000,1410,1620,8000,83.9
6,6,100,2900,65,4100,448000,1410,1620,8000,82.9
6,6,100,3600,95,4300,448000,1410,1620,8000,82.2
6,6,100,2800,65,4000,448000,1410,1620,8000,80.6
4,4,100,3800,91,4200,448000,1410,1620,8000,79.7
4,4,100,3400,65,3800,448000,1410,1620,8000,75.5
2,4,100,3900,51,3900,448000,1410,1620,8000,62.9
12,24,100,3800,105,4600,448000,1410,1620,8000,89.6
8,16,100,3900,105,4500,448000,1410,1620,8000,88.9
8,16,100,3600,65,4400,448000,1410,1620,8000,87.5
6,12,100,3800,95,4400,448000,1410,1620,8000,87.1
6,12,100,3600,65,4200,448000,1410,1620,8000,84.7
6,12,100,3600,95,4250,448000,1410,1620,8000,82.2
6,12,100,3600,95,4000,448000,1410,1620,8000,77.3
6,12,100,3400,65,3900,448000,1410,1620,8000,76.4
8,16,100,3400,95,3800,448000,1410,1620,8000,73.8
8,16,100,3600,95,5000,352300,1607,1733,8000,93.3
8,8,100,3600,95,4900,352300,1607,1733,8000,92.4
6,12,100,3700,95,4700,352300,1607,1733,8000,85.9
4,8,100,4200,91,4500,352300,1607,1733,8000,83.5
6,6,100,2900,65,4100,352300,1607,1733,8000,82.5
6,6,100,3600,95,4300,352300,1607,1733,8000,81.7
6,6,100,2800,65,4000,352300,1607,1733,8000,80.1
4,4,100,3800,91,4200,352300,1607,1733,8000,79.2
4,4,100,3400,65,3800,352300,1607,1733,8000,75
2,4,100,3900,51,3900,352300,1607,1733,8000,62.6
12,24,100,3800,105,4600,352300,1607,1733,8000,89.2
8,16,100,3900,105,4500,352300,1607,1733,8000,88.3
8,16,100,3600,65,4400,352300,1607,1733,8000,87.1
6,12,100,3800,95,4400,352300,1607,1733,8000,86.6
6,12,100,3600,65,4200,352300,1607,1733,8000,84.1
6,12,100,3600,95,4250,352300,1607,1733,8000,81.7
6,12,100,3600,95,4000,352300,1607,1733,8000,76.8
6,12,100,3400,65,3900,352300,1607,1733,8000,75.9
8,16,100,3400,95,3800,352300,1607,1733,8000,73.4
8,16,100,3600,95,5000,448000,1470,1650,8000,91.6
8,8,100,3600,95,4900,448000,1470,1650,8000,90.7
6,12,100,3700,95,4700,448000,1470,1650,8000,84.3
4,8,100,4200,91,4500,448000,1470,1650,8000,81.9
6,6,100,2900,65,4100,448000,1470,1650,8000,81
6,6,100,3600,95,4300,448000,1470,1650,8000,80.3
6,6,100,2800,65,4000,448000,1470,1650,8000,78.6
4,4,100,3800,91,4200,448000,1470,1650,8000,77.7
4,4,100,3400,65,3800,448000,1470,1650,8000,73.7
2,4,100,3900,51,3900,448000,1470,1650,8000,61.4
12,24,100,3800,105,4600,448000,1470,1650,8000,87.4
8,16,100,3900,105,4500,448000,1470,1650,8000,86.7
8,16,100,3600,65,4400,448000,1470,1650,8000,85.4
6,12,100,3800,95,4400,448000,1470,1650,8000,85.1
6,12,100,3600,65,4200,448000,1470,1650,8000,82.7
6,12,100,3600,95,4250,448000,1470,1650,8000,80.3
6,12,100,3600,95,4000,448000,1470,1650,8000,75.3
6,12,100,3400,65,3900,448000,1470,1650,8000,74.5
8,16,100,3400,95,3800,448000,1470,1650,8000,72.1
8,16,100,3600,95,5000,336000,1365,1680,6000,89.8
8,8,100,3600,95,4900,336000,1365,1680,6000,88.9
6,12,100,3700,95,4700,336000,1365,1680,6000,82.7
4,8,100,4200,91,4500,336000,1365,1680,6000,80.3
6,6,100,2900,65,4100,336000,1365,1680,6000,79.4
6,6,100,3600,95,4300,336000,1365,1680,6000,78.7
6,6,100,2800,65,4000,336000,1365,1680,6000,77.1
4,4,100,3800,91,4200,336000,1365,1680,6000,76.3
4,4,100,3400,65,3800,336000,1365,1680,6000,72.2
2,4,100,3900,51,3900,336000,1365,1680,6000,60.2
12,24,100,3800,105,4600,336000,1365,1680,6000,85.8
8,16,100,3900,105,4500,336000,1365,1680,6000,85
8,16,100,3600,65,4400,336000,1365,1680,6000,83.8
6,12,100,3800,95,4400,336000,1365,1680,6000,83.3
6,12,100,3600,65,4200,336000,1365,1680,6000,81
6,12,100,3600,95,4250,336000,1365,1680,6000,78.7
6,12,100,3600,95,4000,336000,1365,1680,6000,73.9
6,12,100,3400,65,3900,336000,1365,1680,6000,73.1
8,16,100,3400,95,3800,336000,1365,1680,6000,70.7
8,16,100,3600,95,5000,256300,1607,1683,8000,88.6
8,8,100,3600,95,4900,256300,1607,1683,8000,87.7
6,12,100,3700,95,4700,256300,1607,1683,8000,81.5
4,8,100,4200,91,4500,256300,1607,1683,8000,79.2
6,6,100,2900,65,4100,256300,1607,1683,8000,78.3
6,6,100,3600,95,4300,256300,1607,1683,8000,77.7
6,6,100,2800,65,4000,256300,1607,1683,8000,76
4,4,100,3800,91,4200,256300,1607,1683,8000,75.2
4,4,100,3400,65,3800,256300,1607,1683,8000,71.2
2,4,100,3900,51,3900,256300,1607,1683,8000,59.3
12,24,100,3800,105,4600,256300,1607,1683,8000,84.6
8,16,100,3900,105,4500,256300,1607,1683,8000,83.9
8,16,100,3600,65,4400,256300,1607,1683,8000,82.7
6,12,100,3800,95,4400,256300,1607,1683,8000,82.2
6,12,100,3600,65,4200,256300,1607,1683,8000,79.9
6,12,100,3600,95,4250,256300,1607,1683,8000,77.7
6,12,100,3600,95,4000,256300,1607,1683,8000,72.9
6,12,100,3400,65,3900,256300,1607,1683,8000,72.1
8,16,100,3400,95,3800,256300,1607,1683,8000,69.7
8,16,100,3600,95,5000,256300,1506,1683,8000,83.9
8,8,100,3600,95,4900,256300,1506,1683,8000,83.1
6,12,100,3700,95,4700,256300,1506,1683,8000,77.3
4,8,100,4200,91,4500,256300,1506,1683,8000,75
6,6,100,2900,65,4100,256300,1506,1683,8000,74.2
6,6,100,3600,95,4300,256300,1506,1683,8000,73.5
6,6,100,2800,65,4000,256300,1506,1683,8000,72.1
4,4,100,3800,91,4200,256300,1506,1683,8000,71.3
4,4,100,3400,65,3800,256300,1506,1683,8000,67.5
2,4,100,3900,51,3900,256300,1506,1683,8000,56.2
12,24,100,3800,105,4600,256300,1506,1683,8000,80.2
8,16,100,3900,105,4500,256300,1506,1683,8000,79.4
8,16,100,3600,65,4400,256300,1506,1683,8000,78.3
6,12,100,3800,95,4400,256300,1506,1683,8000,77.9
6,12,100,3600,65,4200,256300,1506,1683,8000,75.7
6,12,100,3600,95,4250,256300,1506,1683,8000,73.5
6,12,100,3600,95,4000,256300,1506,1683,8000,69
6,12,100,3400,65,3900,256300,1506,1683,8000,68.3
8,16,100,3400,95,3800,256300,1506,1683,8000,66.1
8,16,100,3600,95,5000,288000,1500,1770,6000,83.9
8,8,100,3600,95,4900,288000,1500,1770,6000,83.1
6,12,100,3700,95,4700,288000,1500,1770,6000,77.3
4,8,100,4200,91,4500,288000,1500,1770,6000,75
6,6,100,2900,65,4100,288000,1500,1770,6000,74.2
6,6,100,3600,95,4300,288000,1500,1770,6000,73.5
6,6,100,2800,65,4000,288000,1500,1770,6000,72.1
4,4,100,3800,91,4200,288000,1500,1770,6000,71.3
4,4,100,3400,65,3800,288000,1500,1770,6000,67.5
2,4,100,3900,51,3900,288000,1500,1770,6000,56.2
12,24,100,3800,105,4600,288000,1500,1770,6000,80.2
8,16,100,3900,105,4500,288000,1500,1770,6000,79.4
8,16,100,3600,65,4400,288000,1500,1770,6000,78.3
6,12,100,3800,95,4400,288000,1500,1770,6000,77.9
6,12,100,3600,65,4200,288000,1500,1770,6000,75.7
6,12,100,3600,95,4250,288000,1500,1770,6000,73.5
6,12,100,3600,95,4000,288000,1500,1770,6000,69
6,12,100,3400,65,3900,288000,1500,1770,6000,68.3
8,16,100,3400,95,3800,288000,1500,1770,6000,66.1
8,16,100,3600,95,5000,336000,1530,1785,6000,83.2
8,8,100,3600,95,4900,336000,1530,1785,6000,82.4
6,12,100,3700,95,4700,336000,1530,1785,6000,76.7
4,8,100,4200,91,4500,336000,1530,1785,6000,74.4
6,6,100,2900,65,4100,336000,1530,1785,6000,73.6
6,6,100,3600,95,4300,336000,1530,1785,6000,72.9
6,6,100,2800,65,4000,336000,1530,1785,6000,71.4
4,4,100,3800,91,4200,336000,1530,1785,6000,70.6
4,4,100,3400,65,3800,336000,1530,1785,6000,66.9
2,4,100,3900,51,3900,336000,1530,1785,6000,55.8
12,24,100,3800,105,4600,336000,1530,1785,6000,79.5
8,16,100,3900,105,4500,336000,1530,1785,6000,78.8
8,16,100,3600,65,4400,336000,1530,1785,6000,77.6
6,12,100,3800,95,4400,336000,1530,1785,6000,77.2
6,12,100,3600,65,4200,336000,1530,1785,6000,75.1
6,12,100,3600,95,4250,336000,1530,1785,6000,72.9
6,12,100,3600,95,4000,336000,1530,1785,6000,68.5
6,12,100,3400,65,3900,336000,1530,1785,6000,67.7
8,16,100,3400,95,3800,336000,1530,1785,6000,65.4
8,16,100,3600,95,5000,336600,1000,1076,6000,83.2
8,8,100,3600,95,4900,336600,1000,1076,6000,82.4
6,12,100,3700,95,4700,336600,1000,1076,6000,76.7
4,8,100,4200,91,4500,336600,1000,1076,6000,74.4
6,6,100,2900,65,4100,336600,1000,1076,6000,73.6
6,6,100,3600,95,4300,336600,1000,1076,6000,72.9
6,6,100,2800,65,4000,336600,1000,1076,6000,71.4
4,4,100,3800,91,4200,336600,1000,1076,6000,70.6
4,4,100,3400,65,3800,336600,1000,1076,6000,66.9
2,4,100,3900,51,3900,336600,1000,1076,6000,55.8
12,24,100,3800,105,4600,336600,1000,1076,6000,79.5
8,16,100,3900,105,4500,336600,1000,1076,6000,78.8
8,16,100,3600,65,4400,336600,1000,1076,6000,77.6
6,12,100,3800,95,4400,336600,1000,1076,6000,77.2
6,12,100,3600,65,4200,336600,1000,1076,6000,75.1
6,12,100,3600,95,4250,336600,1000,1076,6000,72.9
6,12,100,3600,95,4000,336600,1000,1076,6000,68.5
6,12,100,3400,65,3900,336600,1000,1076,6000,67.7
8,16,100,3400,95,3800,336600,1000,1076,6000,65.4
8,16,100,3600,95,5000,192100,1530,1785,6000,81.8
8,8,100,3600,95,4900,192100,1530,1785,6000,81
6,12,100,3700,95,4700,192100,1530,1785,6000,75.3
4,8,100,4200,91,4500,192100,1530,1785,6000,73.2
6,6,100,2900,65,4100,192100,1530,1785,6000,72.2
6,6,100,3600,95,4300,192100,1530,1785,6000,71.7
6,6,100,2800,65,4000,192100,1530,1785,6000,70.2
4,4,100,3800,91,4200,192100,1530,1785,6000,69.5
4,4,100,3400,65,3800,192100,1530,1785,6000,65.7
2,4,100,3900,51,3900,192100,1530,1785,6000,54.8
12,24,100,3800,105,4600,192100,1530,1785,6000,78.2
8,16,100,3900,105,4500,192100,1530,1785,6000,77.4
8,16,100,3600,65,4400,192100,1530,1785,6000,76.3
6,12,100,3800,95,4400,192100,1530,1785,6000,75.9
6,12,100,3600,65,4200,192100,1530,1785,6000,73.7
6,12,100,3600,95,4250,192100,1530,1785,6000,71.7
6,12,100,3600,95,4000,192100,1530,1785,6000,67.2
6,12,100,3400,65,3900,192100,1530,1785,6000,66.6
8,16,100,3400,95,3800,192100,1530,1785,6000,64.4
8,16,100,3600,95,5000,192200,1506,1709,6000,80.4
8,8,100,3600,95,4900,192200,1506,1709,6000,79.5
6,12,100,3700,95,4700,192200,1506,1709,6000,74
4,8,100,4200,91,4500,192200,1506,1709,6000,71.8
6,6,100,2900,65,4100,192200,1506,1709,6000,71
6,6,100,3600,95,4300,192200,1506,1709,6000,70.4
6,6,100,2800,65,4000,192200,1506,1709,6000,68.9
4,4,100,3800,91,4200,192200,1506,1709,6000,68.2
4,4,100,3400,65,3800,192200,1506,1709,6000,64.6
2,4,100,3900,51,3900,192200,1506,1709,6000,53.8
12,24,100,3800,105,4600,192200,1506,1709,6000,76.7
8,16,100,3900,105,4500,192200,1506,1709,6000,76
8,16,100,3600,65,4400,192200,1506,1709,6000,74.9
6,12,100,3800,95,4400,192200,1506,1709,6000,74.5
6,12,100,3600,65,4200,192200,1506,1709,6000,72.5
6,12,100,3600,95,4250,192200,1506,1709,6000,70.4
6,12,100,3600,95,4000,192200,1506,1709,6000,66.1
6,12,100,3400,65,3900,192200,1506,1709,6000,65.4
8,16,100,3400,95,3800,192200,1506,1709,6000,63.2
8,16,100,3600,95,5000,224400,1127,1216,4000,74
8,8,100,3600,95,4900,224400,1127,1216,4000,73.3
6,12,100,3700,95,4700,224400,1127,1216,4000,68.1
4,8,100,4200,91,4500,224400,1127,1216,4000,66.1
6,6,100,2900,65,4100,224400,1127,1216,4000,65.4
6,6,100,3600,95,4300,224400,1127,1216,4000,64.9
6,6,100,2800,65,4000,224400,1127,1216,4000,63.6
4,4,100,3800,91,4200,224400,1127,1216,4000,62.9
4,4,100,3400,65,3800,224400,1127,1216,4000,59.5
2,4,100,3900,51,3900,224400,1127,1216,4000,49.6
12,24,100,3800,105,4600,224400,1127,1216,4000,70.8
8,16,100,3900,105,4500,224400,1127,1216,4000,70.1
8,16,100,3600,65,4400,224400,1127,1216,4000,69.1
6,12,100,3800,95,4400,224400,1127,1216,4000,68.7
6,12,100,3600,65,4200,224400,1127,1216,4000,66.7
6,12,100,3600,95,4250,224400,1127,1216,4000,64.9
6,12,100,3600,95,4000,224400,1127,1216,4000,60.9
6,12,100,3400,65,3900,224400,1127,1216,4000,60.2
8,16,100,3400,95,3800,224400,1127,1216,4000,58.2
8,16,100,3600,95,5000,160200,1506,1709,5000,73.2
8,8,100,3600,95,4900,160200,1506,1709,5000,72.5
6,12,100,3700,95,4700,160200,1506,1709,5000,67.4
4,8,100,4200,91,4500,160200,1506,1709,5000,65.4
6,6,100,2900,65,4100,160200,1506,1709,5000,64.7
6,6,100,3600,95,4300,160200,1506,1709,5000,64.1
6,6,100,2800,65,4000,160200,1506,1709,5000,62.9
4,4,100,3800,91,4200,160200,1506,1709,5000,62.2
4,4,100,3400,65,3800,160200,1506,1709,5000,58.9
2,4,100,3900,51,3900,160200,1506,1709,5000,49.1
12,24,100,3800,105,4600,160200,1506,1709,5000,70
8,16,100,3900,105,4500,160200,1506,1709,5000,69.2
8,16,100,3600,65,4400,160200,1506,1709,5000,68.3
6,12,100,3800,95,4400,160200,1506,1709,5000,68
6,12,100,3600,65,4200,160200,1506,1709,5000,66
6,12,100,3600,95,4250,160200,1506,1709,5000,64.1
6,12,100,3600,95,4000,160200,1506,1709,5000,60.2
6,12,100,3400,65,3900,160200,1506,1709,5000,59.6
8,16,100,3400,95,3800,160200,1506,1709,5000,57.6
8,16,100,3600,95,5000,224400,1050,1178,4000,70.7
8,8,100,3600,95,4900,224400,1050,1178,4000,70
6,12,100,3700,95,4700,224400,1050,1178,4000,65.1
4,8,100,4200,91,4500,224400,1050,1178,4000,63.2
6,6,100,2900,65,4100,224400,1050,1178,4000,62.5
6,6,100,3600,95,4300,224400,1050,1178,4000,61.9
6,6,100,2800,65,4000,224400,1050,1178,4000,60.7
4,4,100,3800,91,4200,224400,1050,1178,4000,59.9
4,4,100,3400,65,3800,224400,1050,1178,4000,56.8
2,4,100,3900,51,3900,224400,1050,1178,4000,47.3
12,24,100,3800,105,4600,224400,1050,1178,4000,67.5
8,16,100,3900,105,4500,224400,1050,1178,4000,66.8
8,16,100,3600,65,4400,224400,1050,1178,4000,66
6,12,100,3800,95,4400,224400,1050,1178,4000,65.5
6,12,100,3600,65,4200,224400,1050,1178,4000,63.7
6,12,100,3600,95,4250,224400,1050,1178,4000,61.9
6,12,100,3600,95,4000,224400,1050,1178,4000,58.1
6,12,100,3400,65,3900,224400,1050,1178,4000,57.5
8,16,100,3400,95,3800,224400,1050,1178,4000,55.6
8,16,100,3600,95,5000,112100,1291,1392,4000,56.7
8,8,100,3600,95,4900,112100,1291,1392,4000,56.1
6,12,100,3700,95,4700,112100,1291,1392,4000,52.1
4,8,100,4200,91,4500,112100,1291,1392,4000,50.6
6,6,100,2900,65,4100,112100,1291,1392,4000,50
6,6,100,3600,95,4300,112100,1291,1392,4000,49.7
6,6,100,2800,65,4000,112100,1291,1392,4000,48.6
4,4,100,3800,91,4200,112100,1291,1392,4000,48.2
4,4,100,3400,65,3800,112100,1291,1392,4000,45.6
2,4,100,3900,51,3900,112100,1291,1392,4000,37.9
12,24,100,3800,105,4600,112100,1291,1392,4000,54.1
8,16,100,3900,105,4500,112100,1291,1392,4000,53.6
8,16,100,3600,65,4400,112100,1291,1392,4000,52.9
6,12,100,3800,95,4400,112100,1291,1392,4000,52.6
6,12,100,3600,65,4200,112100,1291,1392,4000,51.1
6,12,100,3600,95,4250,112100,1291,1392,4000,49.7
6,12,100,3600,95,4000,112100,1291,1392,4000,46.6
6,12,100,3400,65,3900,112100,1291,1392,4000,46
8,16,100,3400,95,3800,112100,1291,1392,4000,44.5
8,16,100,3600,95,5000,84100,1392,1518,3000,51.4
8,8,100,3600,95,4900,84100,1392,1518,3000,51
6,12,100,3700,95,4700,84100,1392,1518,3000,47.4
4,8,100,4200,91,4500,84100,1392,1518,3000,46
6,6,100,2900,65,4100,84100,1392,1518,3000,45.5
6,6,100,3600,95,4300,84100,1392,1518,3000,45.1
6,6,100,2800,65,4000,84100,1392,1518,3000,44.1
4,4,100,3800,91,4200,84100,1392,1518,3000,43.7
4,4,100,3400,65,3800,84100,1392,1518,3000,41.3
2,4,100,3900,51,3900,84100,1392,1518,3000,34.5
12,24,100,3800,105,4600,84100,1392,1518,3000,49.1
8,16,100,3900,105,4500,84100,1392,1518,3000,48.6
8,16,100,3600,65,4400,84100,1392,1518,3000,48
6,12,100,3800,95,4400,84100,1392,1518,3000,47.7
6,12,100,3600,65,4200,84100,1392,1518,3000,46.5
6,12,100,3600,95,4250,84100,1392,1518,3000,45.1
6,12,100,3600,95,4000,84100,1392,1518,3000,42.3
6,12,100,3400,65,3900,84100,1392,1518,3000,41.8
8,16,100,3400,95,3800,84100,1392,1518,3000,40.6
8,16,100,3600,95,5000,448000,1605,1905,8000,92.2
8,8,100,3600,95,4900,448000,1605,1905,8000,91.3
6,12,100,3700,95,4700,448000,1605,1905,8000,84.9
4,8,100,4200,91,4500,448000,1605,1905,8000,82.4
6,6,100,2900,65,4100,448000,1605,1905,8000,81.5
6,6,100,3600,95,4300,448000,1605,1905,8000,80.8
6,6,100,2800,65,4000,448000,1605,1905,8000,79.1
4,4,100,3800,91,4200,448000,1605,1905,8000,78.2
4,4,100,3400,65,3800,448000,1605,1905,8000,74.1
2,4,100,3900,51,3900,448000,1605,1905,8000,61.8
12,24,100,3800,105,4600,448000,1605,1905,8000,88
8,16,100,3900,105,4500,448000,1605,1905,8000,87.3
8,16,100,3600,65,4400,448000,1605,1905,8000,86
6,12,100,3800,95,4400,448000,1605,1905,8000,85.5
6,12,100,3600,65,4200,448000,1605,1905,8000,83.1
6,12,100,3600,95,4250,448000,1605,1905,8000,80.8
6,12,100,3600,95,4000,448000,1605,1905,8000,75.9
